Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 46250302-València Port llit antic Túria
	
FECHA	HORA	PM2.5	SO2	CO	NO	NO2	PM10	Veloc.	Direc.	Temp.	NOx	H.Rel.	Pres.	R.Sol.	Precip.	O3	Veloc.máx.
		µg/m³	µg/m³	mg/m³	µg/m³	µg/m³	µg/m³	m/s	grados	°C	µg/m³	% H.R.	mb	W/m²	l/m²	µg/m³	m/s
15/03/2024	21	11	5	0,2	14	62	18	2,2	9	17	83	73	1022	1	0	28	3,4
15/03/2024	22	16	4	0,2	4	44	25	1,5	353	16,8	51	74	1023	1	0	36	2,3
15/03/2024	23	21	4	0,2	2	39	32	0,5	289	16,8	41	65	1023	1	0	26	0,9
16/03/2024	00	25	3	0,3	4	50	39	0,2	198	15,7	56	69	1024	1	0	8	0,4
16/03/2024	01	29	4	0,2	6	43	46	0,7	267	16	52	63	1023	1	0	24	1,6
16/03/2024	02	15	4	0,1	1	18	26	1,3	242	17	20	56	1024	1	0	53	2
16/03/2024	03	12	3	0,1	1	21	20	1,2	228	15,4	23	62	1023	1	0	40	1,8
16/03/2024	04	11	4	0,1	1	21	18	0,9	231	15	23	64	1024	1	0	34	1,6
16/03/2024	05	8	2	0,1	4	31	14	0,2	215	14,2	37	69	1023	1	0	17	0,3
16/03/2024	06	9	3	0,1	1	26	16	0,7	211	14	28	69	1024	1	0	20	1,4
16/03/2024	07	9	2	0,1	5	37	15	0,5	206	14,4	45	69	1025	17	0	12	1,4
16/03/2024	08	10	5	0,1	18	41	19	0,2	162	18,1	68	59	1026	187	0	17	0,7
16/03/2024	09	14	5	0,2	8	26	24	0,9	229	19,3	38	55	1026	420	0	34	1,7
16/03/2024	10	10	4	0,1	7	24	20	0,6	11	21,9	36	48	1027	615	0	42	1,3
16/03/2024	11	11	7	0,2	12	31	19	1,5	102	20,5	49	53	1027	707	0	44	2
16/03/2024	12	12	7	0,1	22	43	18	2	119	20,3	77	56	1027	738	0	36	2,6
16/03/2024	13	10	12	0,1	23	44	16	2,5	125	20,3	79	55	1026	853	0	40	3,3
16/03/2024	14	9	13	0,1	26	50	13	2,7	123	20,4	89	56	1025	750	0	39	3,8
16/03/2024	15	6	8	0,1	8	31	11	2,3	90	20,6	44	57	1025	648	0	70	3,5
16/03/2024	16	9	7	0,1	9	38	15	2,2	88	19	51	68	1025	366	0	73	3,4
16/03/2024	17	13	4	0,1	2	23	25	1,9	65	17,4	27	84	1025	180	0	72	2,8
16/03/2024	18	12	4	0,1	2	16	17	2,4	18	16,7	19	88	1025	59	0	86	3,4
16/03/2024	19	10	4	0,2	1	12	14	2,4	14	16,4	14	90	1026	1	0	94	3,4
16/03/2024	20	16	6	0,2	64	59	21	1,8	11	16,4	157	88	1025	1	0	50	2,7
16/03/2024	21	13	4	0,2	2	27	18	1,4	15	16,2	30	89	1026	1	0	73	2,1
16/03/2024	22	12	4	0,1	1	15	17	0,7	6	16	17	92	1026	1	0	80	1,3
16/03/2024	23	15	4	0,2	1	14	20	0,6	36	15,9	16	91	1026	1	0	78	1,1
17/03/2024	00	26	4	0,2	1	31	35	0,5	210	15,3	33	87	1026	1	0	35	1
17/03/2024	01	29	6	0,2	1	43	39	1,1	202	14,7	46	82	1025	1	0	22	1,8
17/03/2024	02	30	4	0,2	1	35	39	0,5	225	14,4	37	84	1025	1	0	21	1,1
17/03/2024	03	27	3	0,2	2	44	36	0,7	224	14,7	46	79	1024	1	0	14	1,4
17/03/2024	04	19	3	0,2	1	32	27	1	212	14	34	78	1023	1	0	17	1,5
17/03/2024	05	15	3	0,2	1	31	23	0,9	209	13,7	33	77	1023	1	0	14	1,4
17/03/2024	06	15	3	0,2	2	34	22	0,2	172	13,1	37	81	1023	1	0	12	0,7
17/03/2024	07	15	3	0,2	11	40	24	0,4	164	13,4	57	81	1023	21	0	4	0,9
17/03/2024	08	16	5	0,2	21	38	24	0,6	132	16,8	69	71	1024	197	0	14	1,6
17/03/2024	09	14	6	0,2	23	38	20	0,5	64	18,5	73	63	1024	438	0	21	1
17/03/2024	10	22	6	0,2	13	29	29	1,6	30	17,8	49	71	1024	627	0	37	2,4
17/03/2024	11	17	6	0,2	3	14	21	1,9	74	16,6	19	83	1024	771	0	62	2,7
17/03/2024	12	11	5	0,2	8	25	14	2	79	16,2	37	90	1024	829	0	55	2,9
17/03/2024	13	6	3	0,2	3	14	7	1,9	77	16,5	18	89	1023	836	0	72	2,7
17/03/2024	14	5	3	0,2	3	13	5	2,1	28	15,7	17	93	1021	722	0	71	3,2
17/03/2024	15	6	3	0,2	4	14	7	3,1	17	15,4	20	96	1021	521	0	75	4,2
17/03/2024	16	6	2	0,2	2	9	7	3,1	19	15,4	12	97	1020	315	0	86	4,6
17/03/2024	17	7	2	0,2	4	21	9	3,6	18	14,5	27	100	1020	147	0	71	5,5
17/03/2024	18	13	3	0,2	8	32	15	3,8	17	14,8	45	100	1020	42	0	51	5
17/03/2024	19	12	3	0,2	9	37	14	3,7	17	14,2	50	100	1020	1	0	53	5,1
17/03/2024	20	11	2	0,2	8	36	13	3,1	16	14,5	48	100	1020	1	0	59	4,3
17/03/2024	21	17	3	0,2	34	27	20	2,7	10	15	79	100	1021	1	0	73	4,2
17/03/2024	22	19	3	0,2	1	11	24	1,6	22	14,8	13	100	1020	1	0	82	2,3
17/03/2024	23	21	3	0,2	1	13	26	0,9	6	14,5	15	100	1020	1	0	70	1,6
18/03/2024	00	35	4	0,3	1	22	43	1,3	7	14,6	24	100	1021	1	0	60	2,2
18/03/2024	01	38	5	0,3	1	28	48	1,4	25	14,3	30	100	1020	1	0	47	2,2
18/03/2024	02	29	6	0,2	1	19	35	1,5	20	13,8	21	100	1020	1	0	59	2,5
18/03/2024	03	20	3	0,2	1	10	24	1,5	20	13,7	11	100	1019	1	0	71	2,3
18/03/2024	04	30	4	0,2	1	18	38	0,9	314	13,6	20	100	1019	1	0	47	1,6
18/03/2024	05	36	4	0,3	1	24	44	0,1	239	13,2	26	100	1018	1	0	27	0,4
18/03/2024	06	49	4	0,3	4	40	56	0,1	227	12,4	46	100	1019	1	0	3	0,1
18/03/2024	07	51	4	0,3	37	40	63	0,3	202	12,3	97	100	1019	23	0	3	1,1
18/03/2024	08	53	6	0,3	53	47	70	0,5	207	15,1	128	93	1019	202	0	6	0,8
18/03/2024	09	55	8	0,3	45	40	68	1,5	92	15	109	94	1020	327	0	14	2,3
18/03/2024	10	56	6	0,2	41	46	63	1,4	117	14,5	109	99	1020	499	0	19	2
18/03/2024	11	36	7	0,2	24	42	43	1,7	80	15,3	79	98	1020	705	0	47	2,4
18/03/2024	12	25	6	0,2	16	34	30	1,9	65	15,1	59	99	1020	591	0	62	2,7
18/03/2024	13	21	5	0,2	9	26	24	2	77	15,1	40	99	1020	557	0	81	2,9
18/03/2024	14	16	5	0,2	6	19	20	2	80	15,8	28	97	1019	627	0	85	2,8
18/03/2024	15	15	4	0,2	7	22	18	2,2	70	14,9	32	99	1019	392	0	87	3,4
18/03/2024	16	16	4	0,2	4	16	21	2,1	50	14,8	22	100	1018	254	0	91	3,4
18/03/2024	17	16	3	0,2	3	16	18	2,5	35	14,4	20	100	1019	65	0	93	4,1
18/03/2024	18	12	3	0,2	3	14	15	2,5	38	14	18	100	1019	19	0	99	4,4
18/03/2024	19	7	3	0,1	9	25	10	2,3	37	13,9	39	100	1019	1	0	84	3,7
18/03/2024	20	8	3	0,1	2	17	10	1,1	33	14,1	20	100	1020	1	0	89	2,3
18/03/2024	21	11	3	0,2	1	20	13	0,5	211	14,1	22	100	1020	1	0	85	1,4
18/03/2024	22	20	3	0,2	1	19	23	0,7	195	14,2	21	100	1020	1	0	79	1,3
18/03/2024	23	30	4	0,2	1	21	33	1,2	188	14	23	100	1019	1	0	63	1,8
19/03/2024	00	41	4	0,2	2	24	46	1,3	201	13,6	27	100	1019	1	0	62	2
19/03/2024	01	46	4	0,3	1	25	53	1,4	212	13,4	27	100	1018	1	0	56	2,1
19/03/2024	02	41	3	0,2	1	22	46	0,8	236	13,1	24	100	1018	1	0	41	1,5
19/03/2024	03	45	1	0,3	1	25	50	0,7	195	12,8	27	100	1017	1	0	25	1,2
19/03/2024	04	48	2	0,2	1	28	54	0,6	215	12,9	30	100	1017	1	0	21	1,3
19/03/2024	05	45	1	0,2	1	21	50	0,2	242	13,2	23	100	1017	1	0	22	0,3
19/03/2024	06	43	2	0,2	2	20	48	0,5	44	13,8	22	99	1017	1	0	27	0,9
19/03/2024	07	40	1	0,1	1	22	45	0,6	182	13,9	24	99	1017	14	0	30	1,3
19/03/2024	08	32	2	0,1	1	17	38	0,8	198	14,1	19	100	1018	83	0	38	1,5
19/03/2024	09	26	1	0,1	3	25	30	1	170	14,8	30	100	1018	176	0	49	2,1
19/03/2024	10	19	2	0,1	3	16	22	1,4	115	15,3	22	99	1019	339	0	68	2,1
19/03/2024	11	14	2	0,1	2	10	17	2	109	15,5	14	97	1019	419	0	84	2,9
19/03/2024	12	15	1	0,1	2	11	17	2,1	109	15,5	13	95	1019	475	0	86	3,3
19/03/2024	13	13	2	0,1	2	9	15	2,2	96	15,1	12	96	1018	452	0	89	3,2
19/03/2024	14	10	1	0,1	2	8	12	2,2	106	15,1	11	96	1017	557	0	92	3,4
19/03/2024	15	10	2	0,1	1	7	13	2,5	80	14,7	9	99	1016	334	0	96	3,8
19/03/2024	16	8	1	0,1	1	8	11	2,4	58	14,5	10	99	1016	214	0	93	4,2
19/03/2024	17	8	2	0,1	1	8	10	2,3	44	13,9	10	100	1016	91	0	93	3,9
19/03/2024	18	8	1	0,1	2	11	10	1,7	50	13,6	14	100	1017	23	0	87	3
19/03/2024	19	9	2	0,1	15	33	13	1,4	54	13,8	56	100	1017	1	0	68	2,6
19/03/2024	20	8	1	0,1	2	17	11	1,3	37	14	19	100	1018	1	0	84	2,3
19/03/2024	21	9	1	0,1	2	17	12	1,6	1	13,9	21	99	1018	1	0	83	2,7
19/03/2024	22	13	1	0,1	5	15	16	1,2	15	14	23	98	1019	1	0	86	2,1
19/03/2024	23	15	1	0,1	1	9	17	1,2	37	13,9	11	98	1019	1	0	94	2,3
20/03/2024	00	12	2	0,1	1	6	14	1,7	25	13,8	8	98	1019	1	0	96	2,7
20/03/2024	01	16	2	0,1	1	7	18	1,6	21	13,8	9	99	1018	1	0	92	2,9
20/03/2024	02	17	1	0,1	1	8	19	2,2	9	13,9	10	96	1018	1	0	91	3,6
20/03/2024	03	12	1	0,1	1	7	15	1,7	358	13,9	9	95	1017	1	0	93	2,7
20/03/2024	04	17	1	0,1	1	10	20	1,1	324	13,9	11	94	1017	1	0	85	1,8
20/03/2024	05	21	1	0,1	1	12	24	1,1	344	14,1	14	93	1018	1	0	79	1,8
20/03/2024	06	26	2	0,2	1	15	31	1,2	331	14,2	17	91	1017	1	0	71	1,9
20/03/2024	07	26	3	0,2	5	29	32	1,5	352	14,3	37	89	1018	9	0	58	2,4
20/03/2024	08	31	4	0,1	6	30	40	1,6	332	14,6	39	88	1018	35	0	50	2,7
20/03/2024	09	30	4	0,1	6	31	39	1,3	327	15,1	39	86	1019	66	0	55	2
20/03/2024	10	23	4	0,1	10	27	30	0,8	350	16	42	83	1020	172	0	68	1,5
20/03/2024	11	16	4	0,1	27	47	22	1,5	24	16,7	89	81	1020	348	0	49	2,4
20/03/2024	12	15	4	0,1	16	30	22	1,9	35	17,3	54	79	1019	529	0	68	3,2
20/03/2024	13	13	4	0,1	16	31	18	2,4	34	17,2	56	82	1019	529	0	70	4,2
20/03/2024	14	11	2	0,1	7	19	15	2,8	46	16,9	30	92	1019	608	0	77	4,5
20/03/2024	15	10	2	0,1	12	27	14	2,1	67	17,2	46	93	1019	437	0	65	4
20/03/2024	16	8	2	0,1	14	31	12	2	60	17,1	52	95	1019	308	0	60	3,5
20/03/2024	17	8	3	0,1	21	41	10	1,7	32	16,8	73	95	1019	189	0	47	2,8
20/03/2024	18	11	4	0,2	36	52	14	1,9	4	16,2	107	99	1020	41	0	36	3
20/03/2024	19	8	2	0,1	19	44	12	1,5	19	16,2	74	95	1020	1	0	47	2,5
20/03/2024	20	8	1	0,2	15	48	12	2,2	23	15,9	70	99	1020	1	0	38	3,8
20/03/2024	21	8	2	0,1	12	48	11	3,4	18	15,8	66	94	1019	1	0	38	5,7
20/03/2024	22	9	1	0,1	10	39	12	2,8	20	15,7	54	96	1020	1	0	52	4,4
20/03/2024	23	12	2	0,1	34	45	17	2,7	12	15,6	96	100	1022	1	0	42	3,9
21/03/2024	00	9	2	0,1	1	7	13	2,9	11	15,4	9	100	1021	1	0	75	4,4
21/03/2024	01	10	1	0,1	1	7	16	3	15	15,1	9	100	1021	1	0	73	5
21/03/2024	02	11	2	0,1	1	8	17	3,4	22	15,1	10	100	1022	1	0	70	6
21/03/2024	03	12	3	0,1	1	6	20	4,1	14	14,9	8	100	1021	1	0	70	6,8
21/03/2024	04	12	2	0,1	1	6	22	4,7	12	14,8	8	100	1021	1	0	72	7,3
21/03/2024	05	13	2	0,1	1	7	21	4,7	14	14,6	9	100	1021	1	0	65	7,4
21/03/2024	06	15	2	0,1	3	15	31	4,3	14	14,7	20	99	1021	1	0	53	6,5
21/03/2024	07	13	4	0,1	6	19	21	2,5	34	14,8	27	97	1023	25	0	49	4,7
21/03/2024	08	12	4	0,2	11	24	23	3	28	15	41	98	1024	107	0	46	5,4
21/03/2024	09	11	4	0,1	10	17	19	3,2	21	15,3	32	98	1025	264	0	59	5,6
21/03/2024	10	10	4	0,2	13	22	18	2,6	30	15,7	42	95	1026	356	0	59	4,9
21/03/2024	11	11	4	0,2	10	20	20	3,1	58	15,7	35	94	1027	434	0	63	5,8
21/03/2024	12	10	3	0,2	13	25	19	2,5	68	15,9	45	93	1027	332	0	60	4,7
21/03/2024	13	10	4	0,2	15	29	20	2,1	66	16,1	52	91	1027	387	0	61	3,8
21/03/2024	14	9	3	0,2	9	21	15	2	28	16,3	34	89	1027	456	0	70	3,4
21/03/2024	15	8	4	0,2	13	26	14	1,7	24	16,3	46	90	1026	335	0	64	2,8
21/03/2024	16	10	3	0,2	13	28	22	1,9	13	15,9	48	93	1026	208	0	63	3,1
21/03/2024	17	9	3	0,2	16	29	16	2,1	13	15,7	53	94	1025	155	0	60	3
21/03/2024	18	9	3	0,2	18	32	15	1,7	19	15,6	61	96	1025	33	0	50	2,6
21/03/2024	19	10	4	0,2	38	51	17	1,9	22	15,2	109	98	1025	2	0	32	3,1
21/03/2024	20	9	3	0,2	21	55	15	2,1	18	15	87	99	1025	1	0	24	3,4
21/03/2024	21	10	3	0,2	10	48	19	1,5	18	15	63	100	1025	1	0	34	2,4
21/03/2024	22	15	3	0,2	2	25	33	0,8	345	14,9	29	100	1026	1	0	51	1,5
21/03/2024	23	19	3	0,2	1	28	35	0,4	228	14,3	30	100	1025	1	0	37	1
22/03/2024	00	20	3	0,3	1	32	29	0,9	234	13,7	34	100	1025	1	0	24	1,7
22/03/2024	01	22	2	0,3	1	36	32	0,5	231	13,2	38	100	1024	1	0	13	1,2
22/03/2024	02	21	2	0,2	1	29	30	1,1	231	12,9	31	100	1023	1	0	22	1,7
22/03/2024	03	24	2	0,2	1	23	33	1,1	234	12,6	25	100	1023	1	0	23	1,8
22/03/2024	04	21	3	0,2	1	23	26	0,5	224	12,1	25	100	1022	1	0	19	1,2
22/03/2024	05	20	2	0,2	4	32	27	0,1	228	11,6	38	100	1021	1	0	6	0,3
22/03/2024	06	21	2	0,2	20	35	29	0,4	216	11,1	65	100	1021	1	0	4	0,9
22/03/2024	07	23	3	0,3	56	40	37	0,5	225	11,4	126	100	1022	32	0	3	1,5
22/03/2024	08	26					50	0,1	249	15,7		86	1023	188	0		1
22/03/2024	09	27					51	0,7	320	18		73	1023	430	0		1,2
22/03/2024	10	26	5	0,3	22	28	42	1,6	18	16,9	61	80	1024	618	0	26	2,4
22/03/2024	11	35	14	0,2	34	41	56	1,1	6	18,6	93	74	1023	756	0	22	1,9
22/03/2024	12	26	25	0,2	39	53	49	0,6	53	21,9	112	56	1023	839	0	27	1,5
22/03/2024	13	16	15	0,2	46	61	33	1,5	118	22,7	132	49	1022	846	0	27	2,1
22/03/2024	14	9	8	0,1	43	62	19	1,9	123	22	127	47	1021	774	0	32	2,6
22/03/2024	15	10	7	0,1	32	52	33	2,1	103	21,9	101	48	1020	636	0	39	3,1
22/03/2024	16	9	6	0,1	32	58	15	2,3	120	20,5	107	54	1020	459	0	39	3,1
22/03/2024	17	13	8	0,1	33	63	18	2,4	118	19	114	67	1020	239	0	30	3,4
22/03/2024	18	15	7	0,2	26	57	25	1,4	59	18,3	97	76	1020	66	0	39	2
22/03/2024	19	16	5	0,3	33	63	27	1,1	52	17	113	86	1020	2	0	34	1,8
22/03/2024	20	17	5	0,2	9	50	23	1,2	15	16,4	63	92	1020	1	0	43	1,8
22/03/2024	21	20	5	0,3	5	36	29	1,1	335	16,5	44	89	1021	1	0	58	1,8
22/03/2024	22	29	4	0,3	1	33	37	0,2	353	16,2	36	88	1021	1	0	52	0,5
22/03/2024	23	32	3	0,4	1	37	43	0,3	283	15,8	39	88	1020	1	0	38	0,9
23/03/2024	00	32	3	0,4	5	61	44	1,1	221	14,7	69	89	1020	1	0	7	1,8
23/03/2024	01	23	3	0,3	2	47	41	0,8	209	13,7	50	80	1020	1	0	7	1,3
23/03/2024	02	20	2	0,2	1	36	36	1	212	13,4	38	72	1019	1	0	17	1,6
23/03/2024	03	18	1	0,2	1	31	32	1	204	13,2	33	71	1019	1	0	18	1,6
23/03/2024	04	17	1	0,2	1	33	31	0,9	252	13,3	35	67	1019	1	0	18	1,6
23/03/2024	05	15	1	0,2	1	22	35	0,5	307	13,5	24	64	1019	1	0	27	0,9
23/03/2024	06	16	1	0,2	2	29	37	0,5	244	12,6	32	68	1020	1	0	11	0,9
23/03/2024	07	17	1	0,2	12	40	41	0,3	285	13,2	58	68	1020	32	0	5	1,9
23/03/2024	08	20	1	0,3	12	36	48	0,9	308	15,7	53	58	1021	170	0	16	1,8
23/03/2024	09	25	1	0,3	17	35	49	0,7	5	18,3	60	63	1021	371	0	24	1,9
23/03/2024	10	28	2	0,3	13	31	44	1,4	23	17,9	52	76	1022	486	0	33	2,2
23/03/2024	11	30	10	0,2	11	30	50	1,6	11	18,1	46	69	1022	531	0	43	2,5
23/03/2024	12	25	12	0,2	10	28	48	1,7	99	18,3	43	70	1022	429	0	50	2,4
23/03/2024	13	28	7	0,2	9	35	45	1,6	101	18,1	49	78	1022	579	0	46	2,3
23/03/2024	14	27	10	0,2	10	29	40	1,7	81	18,3	44	75	1021	656	0	49	2,8
23/03/2024	15	19	4	0,2	8	35	29	1,8	69	18,6	46	72	1021	444	0	51	2,9
23/03/2024	16	12	2	0,2	4	25	21	1,7	77	19,1	31	65	1020	382	0	72	2,8
23/03/2024	17	12	1	0,2	4	32	24	1,4	51	19	38	70	1020	204	0	65	2,3
23/03/2024	18	13	1	0,2	1	12	25	1,6	5	18,1	14	75	1020	50	0	86	2,2
23/03/2024	19	13	1	0,2	1	16	27	0,8	339	18,4	18	73	1019	2	0	72	1,2
23/03/2024	20	16	1	0,3	1	25	33	0,1	236	18	27	73	1019	1	0	50	0,1
23/03/2024	21	19	1	0,3	6	44	40	0,4	69	17,4	53	77	1020	1	0	31	0,7
23/03/2024	22	13	1	0,2	2	39	25	0,9	36	16,8	41	84	1020	1	0	47	1,5
23/03/2024	23	13	1	0,2	1	26	25	0,3	47	16,4	28	87	1020	1	0	59	0,9
24/03/2024	00	15	1	0,2	1	19	28	0,8	338	16	21	92	1020	1	0	62	1,4
24/03/2024	01	21	1	0,3	4	35	35	0,1	228	14,5	40	91	1019	1	0	19	0,4
24/03/2024	02	26	1	0,4	10	44	44	0,1	234	13,6	59	86	1018	1	0	2	0,3
24/03/2024	03	26	1	0,3	3	38	46	0,1	260	13,1	43	87	1018	1	0	5	0,1
24/03/2024	04	25	1	0,3	1	33	43	0,1	231	12,5	35	87	1017	1	0	6	0,1
24/03/2024	05	24	1	0,3	2	31	40	0,5	4	13,1	33	87	1017	1	0	11	0,9
24/03/2024	06	22	1	0,2	1	20	40	0,9	337	13,6	22	84	1018	1	0	35	1,6
24/03/2024	07	24	2	0,2	1	23	41	1	4	14,4	25	93	1018	33	0	40	2,4
24/03/2024	08	15	1	0,2	2	20	28	2	22	15,2	22	98	1018	78	0	53	3,3
24/03/2024	09	21	2	0,2	4	24	41	1,5	9	15,5	30	92	1019	177	0	44	2,5
24/03/2024	10	21	3	0,2	3	17	37	2	18	15,7	22	92	1019	227	0	53	3,3
24/03/2024	11	17	3	0,2	2	15	28	2,5	22	15,8	18	96	1019	378	0	62	4,1
24/03/2024	12	8	1	0,1	2	13	18	2,8	72	16	16	79	1019	327	0	67	4,9
24/03/2024	13	8	1	0,1	3	13	17	2,5	51	16,5	17	76	1018	612	0	71	4,5
24/03/2024	14	7	1	0,1	2	9	15	2,2	44	16,6	11	77	1017	515	0	76	3,9
24/03/2024	15	7	1	0,1	2	11	15	2,3	54	16,3	14	82	1016	494	0	74	4
24/03/2024	16	8	1	0,1	2	8	16	2,3	36	16,2	12	86	1015	397	0	76	4,1
24/03/2024	17	8	1	0,2	1	10	17	2,5	30	15,6	12	89	1015	193	0	76	4,1
24/03/2024	18	8	1	0,2	2	12	16	2,1	50	15	15	95	1014	43	0	72	3,7
24/03/2024	19	9	1	0,2	4	25	19	1,6	65	15	30	99	1014	2	0	58	2,6
24/03/2024	20	9	1	0,1	3	14	18	1,4	37	14,9	19	100	1013	1	0	67	2,3
24/03/2024	21	10	1	0,2	9	22	20	1,2	36	14,8	36	100	1014	1	0	62	2,2
24/03/2024	22	10	1	0,2	2	27	21	2	111	15	30	100	1014	1	0	51	3,2
24/03/2024	23	12	1	0,2	2	17	23	2,4	67	15	20	99	1013	1	0	59	3,9
25/03/2024	00	11	1	0,2	1	19	22	1,9	67	14,9	21	99	1012	1	0,8	60	3,2
25/03/2024	01	10	1	0,2	1	13	18	2,3	46	14,4	15	100	1010	1	0,6	67	4,3
25/03/2024	02	9	1	0,2	1	11	16	2,3	24	14,3	13	100	1009	1	0	68	4,1
25/03/2024	03	10	2	0,2	1	11	18	2,3	41	14,2	13	100	1009	1	1	68	4,1
25/03/2024	04	9	2	0,2	1	12	17	1,8	39	14	14	100	1008	1	0,2	70	3,2
25/03/2024	05	9	2	0,2	2	13	17	1,6	35	14	15	100	1007	1	0	69	2,7
25/03/2024	06	8	2	0,2	3	14	14	1,5	31	13,8	19	100	1007	1	0	69	2,7
25/03/2024	07	8	2	0,1	10	34	12	1,5	21	13,7	49	100	1006	14	0	47	2,7
25/03/2024	08	9	3	0,1	25	49	19	1,6	55	14	87	100	1006	12	3,6	30	2,7
25/03/2024	09	11	4	0,1	41	59	24	1,1	108	13,7	122	100	1005	5	5	19	2,3
25/03/2024	10	10	3	0,1	44	57	19	1,4	128	13,9	124	100	1005	48	0,6	23	2,3
25/03/2024	11	9	4	0,1	45	53	18	1,7	110	14	123	100	1004	146	0,4	27	2,6
25/03/2024	12	7	4	0,1	45	50	11	1,2	58	13,9	119	100	1003	125	0,4	33	2
25/03/2024	13	7	3	0,1	34	46	14	1,6	36	14,1	98	100	1002	211	0	34	2,6
25/03/2024	14	6	2	0,1	28	40	10	3,2	113	14,2	83	100	1000	324	0	43	4,5
25/03/2024	15	6	3	0,1	40	52	13	3	121	14,4	113	100	999	174	0	31	4,2
25/03/2024	16	6	4	0,1	31	52	17	3	135	14,1	99	100	998	94	0	30	4,8
25/03/2024	17	6	2	0,1	30	52	15	3,3	135	14,2	97	100	998	135	0	32	4,9
25/03/2024	18	7	3	0,1	37	61	16	3	137	14,2	118	100	997	28	0,2	21	4,4
25/03/2024	19	5	3	0,1	42	60	11	3,3	139	13,9	124	100	996	1	0,6	22	4,8
25/03/2024	20	7	3	0,1	43	66	12	2,8	135	14,4	131	100	995	1	0,6	14	4
25/03/2024	21	7	3	0,1	23	57	12	1,7	154	15	93	100	995	1	0	12	2,8
25/03/2024	22	10	2	0,1	1	22	19	0,8	220	14,8	24	100	994	1	0,2	38	1,4
25/03/2024	23	10	2	0,1	1	23	15	0,8	238	14,6	25	100	994	1	0	35	1,5
26/03/2024	00	12	3	0,1	1	28	15	0,8	243	14	30	100	993	1	0	26	1,5
26/03/2024	01	14	2	0,1	1	21	16	0,6	244	13,8	23	100	993	1	0	30	1,1
26/03/2024	02	15	3	0,2	1	17	17	0,6	226	13,9	19	100	993	1	0	28	1,3
26/03/2024	03	11	3	0,1	1	16	14	2,1	212	14,3	18	98	992	1	0	35	3,7
26/03/2024	04	5	1	0,1	1	8	10	3,2	229	14,7	10	81	992	1	0	57	6
26/03/2024	05	3	2	0,1	1	7	7	3,2	233	14,1	9	75	992	1	0	61	6,1
26/03/2024	06	3	1	0,1	1	10	6	3,4	227	13,2	12	69	992	1	0	66	6,2
26/03/2024	07	3	1	0,1	1	14	9	2,9	232	12,7	16	67	992	17	0	61	5,6
26/03/2024	08	4	2	0,2	1	19	11	3,1	224	12,5	21	70	992	82	0	53	5,7
26/03/2024	09	4	2	0,1	2	15	9	3	223	13,3	18	64	993	212	0	58	5,7
26/03/2024	10	2	2	0,1	2	11	7	4,3	261	14,7	13	49	993	428	0	70	7,8
26/03/2024	11	3	1	0,1	2	8	8	4,2	262	16,3	11	43	994	803	0	74	8,6
26/03/2024	12	2	2	0,1	1	8	7	4,3	255	16,9	10	41	994	773	0	77	7,6
26/03/2024	13	2	2	0,1	2	8	5	3,7	246	17,1	11	40	994	449	0	76	6,6
26/03/2024	14	2	1	0,1	1	9	6	4,2	249	16,7	11	41	993	337	0	74	8,2
26/03/2024	15	2	1	0,1	1	9	8	4,7	257	15,7	11	41	993	349	0	76	8,3
26/03/2024	16	2	1	0,1	1	9	11	4,8	255	15,6	11	39	994	393	0	76	9,8
26/03/2024	17	2	1	0,1	1	9	8	4,4	252	15,4	12	37	994	233	0	76	8,9
26/03/2024	18	2	1	0,1	1	11	11	5,2	268	14,9	13	36	995	94	0	76	9,7
26/03/2024	19	1	1	0,1	1	13	4	3,3	249	12,7	15	43	996	3	0	72	6
26/03/2024	20	1	1	0,1	1	16	4	2	225	12	18	48	997	1	0	66	3,9
26/03/2024	21	2	1	0,1	1	24	5	1,6	185	10,8	26	53	997	1	0	48	2,3
26/03/2024	22	2	1	0,1	1	17	5	1,9	222	11,1	19	54	997	1	0	59	3,5
26/03/2024	23	2	1	0,1	1	9	4	3,6	246	11,7	11	54	997	1	0	71	7,4
27/03/2024	00	1	1	0,1	1	6	1	3,6	253	10,5	8	65	997	1	0	74	6,6
27/03/2024	01	1	1	0,1	1	6	1	2,7	233	10,2	8	69	997	1	0	69	5,2
27/03/2024	02	1	1	0,1	1	7	1	1,8	264	10,2	9	66	996	1	0	68	3,6
27/03/2024	03	1	1	0,2	1	8	2	1	207	9,9	10	68	997	1	0	64	2
27/03/2024	04	1	1	0,1	1	9	3	1,3	223	9,7	10	70	997	1	0	59	2,3
27/03/2024	05	2	1	0,1	1	11	4	1,3	210	9,4	13	74	998	1	0	50	2
27/03/2024	06	2	1	0,2	1	15	5	2,4	240	10,5	17	68	998	2	0	54	4,8
27/03/2024	07	4	1	0,1	1	15	11	2,3	249	11,5	17	62	999	30	0	56	4,5
27/03/2024	08	4	1	0,2	4	18	12	2,6	234	12,1	25	64	1000	60	0	50	5
27/03/2024	09	4	1	0,2	6	13	11	4,5	239	14,2	21	60	1000	438	0	59	9
27/03/2024	10	3	1	0,2	1	8	9	4,6	253	15,7	10	55	1000	485	0	68	8,8
27/03/2024	11	3	1	0,2	2	8	13	5,2	257	16,7	11	54	1001	447	0	71	9,6
