Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 46250050-València - Bulevard Sud
	
FECHA	HORA	SO2	NO	NO2	NOx	O3
		µg/m³	µg/m³	µg/m³	µg/m³	µg/m³
02/08/2024	12	3	4	7	14	97
02/08/2024	13	3	4	8	14	96
02/08/2024	14	3	5	6	13	86
02/08/2024	15	3	5	5	12	78
02/08/2024	16	3	4	4	11	79
02/08/2024	17	3	4	4	11	78
02/08/2024	18	3	4	6	12	86
02/08/2024	19	3	4	5	11	88
02/08/2024	20	3	4	4	10	93
02/08/2024	21	3	3	7	12	83
02/08/2024	22	3	3	5	10	82
02/08/2024	23	3	3	12	17	65
03/08/2024	00	3	3	5	10	72
03/08/2024	01	3	3	13	18	51
03/08/2024	02	3	3	17	22	36
03/08/2024	03	3	3	21	26	20
03/08/2024	04	3	3	11	16	33
03/08/2024	05	3	9	26	40	9
03/08/2024	06	3	4	25	31	16
03/08/2024	07	3	4	17	22	25
03/08/2024	08	3	5	13	21	40
03/08/2024	09	3	3	6	11	75
03/08/2024	10	3	4	13	19	76
03/08/2024	11	3	4	5	11	96
03/08/2024	12	3	4	4	10	88
03/08/2024	13	3	4	4	10	87
03/08/2024	14	3	4	4	10	97
03/08/2024	15	3	4	4	11	93
03/08/2024	16	3	4	5	11	90
03/08/2024	17	3	4	11	17	81
03/08/2024	18	3	4	14	21	75
03/08/2024	19	3	4	12	18	75
03/08/2024	20	3	4	12	17	83
03/08/2024	21	3	3	6	11	94
03/08/2024	22	3	3	4	9	97
03/08/2024	23	3	3	4	9	93
04/08/2024	00	3	3	4	9	89
04/08/2024	01	3	3	4	9	83
04/08/2024	02	3	3	4	9	82
04/08/2024	03	3	3	4	9	85
04/08/2024	04	3	3	4	9	72
04/08/2024	05	3	3	6	11	44
04/08/2024	06	3	12	23	42	11
04/08/2024	07	3	6	15	25	27
04/08/2024	08	3	3	4	9	55
04/08/2024	09	3	4	4	9	74
04/08/2024	10	3	4	4	9	82
04/08/2024	11	3	4	4	9	79
04/08/2024	12	3	4	4	10	98
04/08/2024	13	3	4	4	10	101
04/08/2024	14	3	4	4	11	93
04/08/2024	15	3	4	5	11	78
04/08/2024	16	3	4	5	12	80
04/08/2024	17	3	4	10	17	74
04/08/2024	18	3	4	6	13	76
04/08/2024	19	3	4	4	10	77
04/08/2024	20	3	4	4	9	85
04/08/2024	21	3	3	4	9	85
04/08/2024	22	3	3	4	9	86
04/08/2024	23	3	3	4	9	81
05/08/2024	00	3	3	4	9	79
05/08/2024	01	3	3	4	9	72
05/08/2024	02	3	3	4	9	68
05/08/2024	03	3	3	4	9	58
05/08/2024	04	3	3	6	12	37
05/08/2024	05	3	7	27	38	16
05/08/2024	06	3	14	36	57	6
05/08/2024	07	3	28	32	74	7
05/08/2024	08	3	15	25	48	25
05/08/2024	09	3	4	9	15	55
05/08/2024	10	3	5	13	20	60
05/08/2024	11	3	6	17	27	65
05/08/2024	12	3	4	7	14	79
05/08/2024	13	3	5	6	13	86
05/08/2024	14	3	4	4	10	83
05/08/2024	15	3	4	7	14	71
05/08/2024	16	3	5	10	17	74
05/08/2024	17	3	5	11	18	69
05/08/2024	18	3	4	5	11	73
05/08/2024	19	3	4	4	10	80
05/08/2024	20	3	4	5	10	90
05/08/2024	21	3	3	4	9	96
05/08/2024	22	3	3	4	9	95
05/08/2024	23	3	3	4	9	92
06/08/2024	00	3	3	4	9	94
06/08/2024	01	3	3	4	9	86
06/08/2024	02	3	3	4	9	79
06/08/2024	03	3	3	4	9	86
06/08/2024	04	3	3	4	9	71
06/08/2024	05	3	4	19	26	20
06/08/2024	06	3	16	33	57	7
06/08/2024	07	3	10	30	46	21
06/08/2024	08	3	6	16	26	39
06/08/2024	09	3	3	5	10	64
06/08/2024	10	3	4	6	12	78
06/08/2024	11	3	4	6	12	94
06/08/2024	12	3	4	6	12	88
06/08/2024	13	3	4	8	15	86
06/08/2024	14	3	4	7	14	83
06/08/2024	15	3	4	8	15	92
06/08/2024	16	3	5	11	18	85
06/08/2024	17	3	4	7	14	80
06/08/2024	18	3	4	4	11	80
06/08/2024	19	3	4	4	11	82
06/08/2024	20	3	4	4	10	87
06/08/2024	21	3	3	4	9	90
06/08/2024	22	3	3	4	9	102
06/08/2024	23	3	3	4	9	107
07/08/2024	00	3	3	4	9	87
07/08/2024	01	3	3	4	9	74
07/08/2024	02	3	3	7	12	56
07/08/2024	03	3	3	19	24	29
07/08/2024	04	3	4	24	29	9
07/08/2024	05	3	5	31	39	3
07/08/2024	06	3	4	33	39	2
07/08/2024	07	3	11	31	48	9
07/08/2024	08	3	5	17	25	34
07/08/2024	09	3	4	8	14	63
07/08/2024	10	3	4	5	10	70
07/08/2024	11	3	4	4	10	70
07/08/2024	12	3	4	5	11	69
07/08/2024	13	3	4	6	12	63
07/08/2024	14	3	4	5	12	64
07/08/2024	15	3	4	4	11	70
07/08/2024	16	3	4	5	12	73
07/08/2024	17	3	5	6	13	64
07/08/2024	18	3	4	6	12	67
07/08/2024	19	3	4	6	12	66
07/08/2024	20	3	4	13	19	64
07/08/2024	21	3	3	6	11	80
07/08/2024	22	3	3	4	9	79
07/08/2024	23	3	3	10	15	63
08/08/2024	00	3	3	21	26	11
08/08/2024	01	3	4	27	33	2
08/08/2024	02	3	3	19	24	9
08/08/2024	03	3	3	17	22	14
08/08/2024	04	3	3	14	19	15
08/08/2024	05	3	3	22	27	7
08/08/2024	06	3	21	38	70	1
08/08/2024	07	3	32	43	93	2
08/08/2024	08	3	16	30	54	21
08/08/2024	09	3	4	8	13	65
08/08/2024	10	3	4	7	12	74
08/08/2024	11	3	4	6	12	82
08/08/2024	12	3	4	6	12	83
08/08/2024	13	3	4	5	12	83
08/08/2024	14	3	4	9	16	81
08/08/2024	15	3	4	6	12	68
08/08/2024	16	3	5	8	16	63
08/08/2024	17	3	5	10	17	64
08/08/2024	18	3	4	8	15	64
08/08/2024	19	3	4	11	17	69
08/08/2024	20	3	4	8	14	74
08/08/2024	21	3	4	6	12	96
08/08/2024	22	3	3	4	9	111
08/08/2024	23	3	3	4	9	104
09/08/2024	00	3	3	4	9	97
09/08/2024	01	3	3	8	13	46
09/08/2024	02	3	3	16	21	11
09/08/2024	03	3	3	16	21	6
09/08/2024	04	3	3	20	25	4
09/08/2024	05	3	5	26	34	2
09/08/2024	06	3	29	31	76	1
09/08/2024	07	3	16	28	53	1
09/08/2024	08	3	19	31	60	12
09/08/2024	09	3	7	19	29	42
09/08/2024	10	4	11	25	41	39
09/08/2024	11	4	10	27	42	52
09/08/2024	12	4	6	20	29	66
09/08/2024	13	3	5	18	26	71
09/08/2024	14	3	9	27	40	61
09/08/2024	15	3	5	9	17	59
09/08/2024	16	3	6	10	19	57
09/08/2024	17	3	7	18	28	47
09/08/2024	18	3	6	19	28	49
09/08/2024	19	3	5	17	25	58
09/08/2024	20	3	4	15	21	71
09/08/2024	21	3	4	6	11	102
09/08/2024	22	3	3	4	9	87
09/08/2024	23	3	3	5	10	57
10/08/2024	00	3	3	10	15	44
10/08/2024	01	3	3	20	25	10
10/08/2024	02	3	3	24	29	1
10/08/2024	03	3	3	20	25	5
10/08/2024	04	3	3	19	24	3
10/08/2024	05	3	4	21	27	1
10/08/2024	06	3	7	22	33	1
10/08/2024	07	3	3	12	17	9
10/08/2024	08	3	11	19	35	19
10/08/2024	09	3	3	4	9	66
10/08/2024	10	3	4	4	10	74
10/08/2024	11	3	4	12	18	90
10/08/2024	12	3	11	28	44	55
10/08/2024	13	3	5	15	23	77
10/08/2024	14	3	6	16	25	74
10/08/2024	15	3	5	9	16	77
10/08/2024	16	3	5	15	23	60
10/08/2024	17	3	6	16	24	66
10/08/2024	18	3	5	17	24	68
10/08/2024	19	3	4	16	22	74
10/08/2024	20	3	4	14	20	79
10/08/2024	21	3	4	14	19	80
10/08/2024	22	3	3	5	11	99
10/08/2024	23	3	3	7	12	90
11/08/2024	00	3	3	21	26	36
11/08/2024	01	3	3	21	26	17
11/08/2024	02	3	10	30	46	3
11/08/2024	03	3	6	26	35	4
11/08/2024	04	3	4	28	34	5
11/08/2024	05	3	4	18	25	17
11/08/2024	06	3	5	28	35	10
11/08/2024	07	3	4	15	20	23
11/08/2024	08	3	3	8	13	36
11/08/2024	09	3	3	5	10	68
11/08/2024	10	3	4	5	10	84
11/08/2024	11	3	4	11	17	81
11/08/2024	12	3	4	8	14	87
11/08/2024	13	3	4	5	12	93
11/08/2024	14	3	5	4	11	95
11/08/2024	15	3	5	4	11	95
11/08/2024	16	3	5	5	12	89
11/08/2024	17	3	5	8	15	93
11/08/2024	18	3	5	5	12	90
11/08/2024	19	3	4	5	12	94
11/08/2024	20	3	4	6	12	100
11/08/2024	21	3	4	4	9	102
11/08/2024	22	3	3	4	10	92
11/08/2024	23	3	3	4	9	98
12/08/2024	00	3	3	4	9	101
12/08/2024	01	3	4	10	17	56
12/08/2024	02	3	8	22	34	24
12/08/2024	03	3	3	21	26	22
12/08/2024	04	3	3	8	13	28
12/08/2024	05	3	7	32	43	1
12/08/2024	06	3	14	38	59	1
12/08/2024	07	3	20	37	68	4
12/08/2024	08	3	7	21	31	27
12/08/2024	09	3	4	8	13	71
12/08/2024	10	3	4	5	10	77
12/08/2024	11	3	4	8	14	88
12/08/2024	12	3	4	6	13	88
12/08/2024	13	3	4	10	17	92
12/08/2024	14	3	4	10	17	91
12/08/2024	15	3	5	8	15	75
12/08/2024	16	3	4	6	13	73
12/08/2024	17	3	5	8	16	69
12/08/2024	18	3	4	10	17	66
12/08/2024	19	3	4	6	12	69
12/08/2024	20	3	4	4	10	80
12/08/2024	21	3	3	4	9	97
12/08/2024	22	3	3	4	9	98
12/08/2024	23	3	3	4	9	96
13/08/2024	00	3	3	4	9	86
13/08/2024	01	3	3	4	9	84
13/08/2024	02	3	3	4	9	80
13/08/2024	03	3	3	4	9	69
13/08/2024	04	3	3	4	9	56
13/08/2024	05	3	3	4	9	65
13/08/2024	06	3	3	10	15	59
13/08/2024	07	3	8	25	39	23
13/08/2024	08	3	3	12	18	52
13/08/2024	09	3	3	5	10	61
13/08/2024	10	3	4	6	11	64
13/08/2024	11	3	4	7	13	75
13/08/2024	12	3	6	15	24	66
13/08/2024	13	3	5	13	22	66
13/08/2024	14	3	5	12	20	65
13/08/2024	15	3	5	5	12	70
13/08/2024	16	3	6	6	14	64
13/08/2024	17	3	5	4	11	66
13/08/2024	18	3	4	4	11	70
13/08/2024	19	3	4	4	10	83
13/08/2024	20	3	3	5	10	91
13/08/2024	21	3	3	4	9	82
13/08/2024	22	3	3	4	9	76
13/08/2024	23	3	3	6	11	63
14/08/2024	00	3	3	7	12	68
14/08/2024	01	3	3	4	9	62
14/08/2024	02	3	3	7	12	44
14/08/2024	03	3	3	8	13	33
14/08/2024	04	3	3	6	11	38
14/08/2024	05	3	3	16	21	24
14/08/2024	06	3	6	35	44	8
14/08/2024	07	3	7	28	38	16
14/08/2024	08	3	5	24	32	26
14/08/2024	09	3	3	10	15	46
14/08/2024	10	4	4	11	17	51
14/08/2024	11	3	4	8	14	68
14/08/2024	12	3	4	5	11	87
14/08/2024	13	3	4	6	12	95
14/08/2024	14	3	4	8	14	95
14/08/2024	15	3	4	6	12	98
14/08/2024	16	3	3	5	10	103
14/08/2024	17	3	3	4	9	87
14/08/2024	18	3	3	4	9	82
14/08/2024	19	3	3	11	16	76
14/08/2024	20	3	3	15	20	62
14/08/2024	21	3	3	15	20	59
14/08/2024	22	3	3	19	24	38
14/08/2024	23	3	3	19	24	31
15/08/2024	00	3	3	17	22	24
15/08/2024	01	3	3	11	16	19
15/08/2024	02	3	3	5	10	28
15/08/2024	03	3	3	4	9	35
15/08/2024	04	3	3	4	9	24
15/08/2024	05	3	3	4	9	25
15/08/2024	06	3	3	4	9	30
15/08/2024	07	3	3	4	8	38
15/08/2024	08	3	3	4	9	47
15/08/2024	09	3	3	4	9	55
15/08/2024	10	3	3	4	9	67
15/08/2024	11	3	4	8	14	59
15/08/2024	12	3	4	4	10	67
15/08/2024	13	3	4	4	10	73
15/08/2024	14	3	4	4	10	79
15/08/2024	15	3	4	4	10	79
15/08/2024	16	3	4	4	10	81
15/08/2024	17	3	4	4	10	80
15/08/2024	18	3	4	4	10	79
15/08/2024	19	3	4	4	9	80
15/08/2024	20	3	3	5	11	76
15/08/2024	21	3	3	4	9	81
15/08/2024	22	3	3	4	9	64
15/08/2024	23	3	3	5	10	54
16/08/2024	00	3	3	14	19	34
16/08/2024	01	3	3	12	17	31
16/08/2024	02	3	3	8	13	34
16/08/2024	03	3	3	8	13	30
16/08/2024	04	3	3	7	12	26
16/08/2024	05	3	3	16	21	13
16/08/2024	06	3	6	27	35	3
16/08/2024	07	3	12	27	45	11
16/08/2024	08	3	7	14	25	28
16/08/2024	09	3	5	10	18	40
16/08/2024	10	3	4	4	9	63
16/08/2024	11	3	6	16	25	65
16/08/2024	12	3	5	12	20	73
16/08/2024	13	3	4	9	15	75
16/08/2024	14	3	4	6	13	73
16/08/2024	15	3	4	5	12	79
16/08/2024	16	3	4	4	11	86
16/08/2024	17	3	4	4	11	89
16/08/2024	18	3	4	4	11	89
16/08/2024	19	3	4	4	10	99
16/08/2024	20	3	4	4	9	108
16/08/2024	21	3	3	4	9	99
16/08/2024	22	3	3	4	9	100
16/08/2024	23	3	3	11	16	75
17/08/2024	00	3	3	7	12	75
17/08/2024	01	3	3	11	16	45
17/08/2024	02	3	3	19	24	16
17/08/2024	03	3	4	24	30	5
17/08/2024	04	3	3	9	14	26
17/08/2024	05	3	4	15	22	15
17/08/2024	06	3	3	18	23	13
17/08/2024	07	3	3	10	15	31
17/08/2024	08	3	3	8	13	41
17/08/2024	09	3	3	4	9	73
17/08/2024	10	3	4	4	10	86
17/08/2024	11	3	4	4	10	93
17/08/2024	12	3	4	5	11	96
17/08/2024	13	3	4	4	10	96
17/08/2024	14	3	4	4	11	96
17/08/2024	15	3	4	4	11	99
17/08/2024	16	3	4	4	11	96
17/08/2024	17	3	4	4	11	93
17/08/2024	18	3	4	12	19	87
17/08/2024	19	3	4	20	27	73
17/08/2024	20	3	4	8	14	96
17/08/2024	21	3	4	5	11	90
17/08/2024	22	3	3	4	9	80
17/08/2024	23	3	3	6	11	63
18/08/2024	00	3	3	12	17	44
18/08/2024	01	3	3	22	27	29
18/08/2024	02	3	3	5	10	63
18/08/2024	03	3	3	9	14	61
18/08/2024	04	3	27	34	76	1
18/08/2024	05	3	3	23	28	3
18/08/2024	06	3	3	21	26	12
18/08/2024	07	3	3	16	21	23
18/08/2024	08	3	5	17	25	29
18/08/2024	09	3	3	4	9	68
18/08/2024	10	3	4	4	9	68
18/08/2024	11	3	4	4	10	65
18/08/2024	12	3	4	4	10	74
18/08/2024	13	3	4	4	10	64
18/08/2024	14	3	4	4	11	67
18/08/2024	15	3	4	4	11	67
18/08/2024	16	3	4	4	11	65
18/08/2024	17	3	4	6	12	79
18/08/2024	18	3	4	4	10	80
18/08/2024	19	3	4	4	10	82
18/08/2024	20	3	4	4	10	99
18/08/2024	21	3	3	15	20	69
18/08/2024	22	3	3	5	10	79
18/08/2024	23	3	3	4	9	62
19/08/2024	00	3	3	4	9	54
19/08/2024	01	3	6	16	25	26
19/08/2024	02	3	4	14	20	18
19/08/2024	03	3	3	9	14	25
19/08/2024	04	3	3	16	20	9
19/08/2024	05	3	3	17	22	7
19/08/2024	06	3	13	29	49	1
19/08/2024	07	3	15	26	49	5
19/08/2024	08	3	3	7	13	40
19/08/2024	09	3	3	6	11	61
19/08/2024	10	3	4	6	12	64
19/08/2024	11	3	4	5	11	71
19/08/2024	12	3	4	4	10	75
19/08/2024	13	3	4	5	11	77
19/08/2024	14	3	4	4	10	79
19/08/2024	15	3	4	4	11	78
19/08/2024	16	3	4	5	11	77
19/08/2024	17	3	4	6	12	75
19/08/2024	18	3	4	6	11	81
19/08/2024	19	3	4	5	10	83
19/08/2024	20	3	3	5	10	83
19/08/2024	21	3	3	4	9	82
19/08/2024	22	3	3	4	10	80
19/08/2024	23	3	3	4	9	83
20/08/2024	00	3	3	4	9	77
20/08/2024	01	3	3	5	10	58
20/08/2024	02	3	3	4	9	50
20/08/2024	03	3	3	4	9	49
20/08/2024	04	3	3	4	9	51
20/08/2024	05	3	3	5	10	43
20/08/2024	06	3	3	13	17	27
20/08/2024	07	3	3	15	20	26
20/08/2024	08	3	4	10	15	36
20/08/2024	09	3	3	5	10	53
20/08/2024	10	3	3	4	9	76
20/08/2024	11	3	4	5	11	81
20/08/2024	12	3	4	5	11	84
20/08/2024	13	3	4	5	11	76
20/08/2024	14	3	4	5	12	74
20/08/2024	15	3	4	4	11	89
20/08/2024	16	3	4	4	11	76
20/08/2024	17	3	4	4	11	71
20/08/2024	18	3	4	5	11	71
20/08/2024	19	3	4	11	17	72
20/08/2024	20	3	4	15	20	64
20/08/2024	21	3	3	9	14	74
20/08/2024	22	3	3	4	9	85
20/08/2024	23	3	3	4	9	89
21/08/2024	00	3	3	4	9	85
21/08/2024	01	3	3	4	9	78
21/08/2024	02	3	3	4	9	75
21/08/2024	03	3	3	4	9	70
21/08/2024	04	3	3	4	9	77
21/08/2024	05	3	5	16	24	21
21/08/2024	06	3	12	27	45	5
21/08/2024	07	3	21	26	58	19
21/08/2024	08	3	4	13	19	27
21/08/2024	09	3	3	6	11	43
21/08/2024	10	3	3	4	9	51
21/08/2024	11	3	4	7	12	70
21/08/2024	12	3	4	8	14	71
21/08/2024	13	3	4	6	13	74
21/08/2024	14	3	4	6	12	72
21/08/2024	15	3	4	4	10	85
21/08/2024	16	3	4	4	10	86
21/08/2024	17	3	4	5	11	86
21/08/2024	18	3	4	5	11	89
21/08/2024	19	3	4	4	9	89
21/08/2024	20	3	3	4	9	90
21/08/2024	21	3	3	8	13	83
21/08/2024	22	3	3	11	16	76
21/08/2024	23	3	3	5	11	83
22/08/2024	00	3	3	4	9	83
22/08/2024	01	3	3	4	9	75
22/08/2024	02	3	3	4	9	47
22/08/2024	03	3	3	4	9	49
22/08/2024	04	3	3	5	10	47
22/08/2024	05	3	3	13	18	25
22/08/2024	06	3	3	30	35	7
22/08/2024	07	3	13	34	54	7
22/08/2024	08	3	7	20	30	34
22/08/2024	09	3	3	6	11	63
22/08/2024	10	3	4	4	9	76
22/08/2024	11	3	4	4	10	87
22/08/2024	12	3	4	5	11	93
22/08/2024	13	3	5	18	25	75
22/08/2024	14	3	5	9	16	78
22/08/2024	15	3	4	6	12	79
22/08/2024	16	3	4	6	12	86
22/08/2024	17	3	4	7	13	89
22/08/2024	18	3	4	5	11	94
22/08/2024	19	3	3	6	11	88
22/08/2024	20	3	3	6	11	92
22/08/2024	21	3	3	5	10	100
22/08/2024	22	3	3	4	9	95
22/08/2024	23	3	3	4	9	103
23/08/2024	00	3	3	4	9	93
23/08/2024	01	3	3	4	9	95
23/08/2024	02	3	3	4	9	90
23/08/2024	03	3	3	4	9	78
23/08/2024	04	3	3	13	18	29
23/08/2024	05	3	5	26	33	6
23/08/2024	06	3	14	37	58	3
23/08/2024	07	3	11	29	46	28
23/08/2024	08	3	4	17	24	38
23/08/2024	09	3	3	7	12	78
23/08/2024	10	3	4	4	9	91
23/08/2024	11	3	4	4	10	90
23/08/2024	12	3	4	5	11	87
23/08/2024	13	3	4	5	11	93
23/08/2024	14	3	4	5	11	92
23/08/2024	15	3	4	5	11	94
23/08/2024	16	3	4	7	13	92
23/08/2024	17	3	4	9	16	84
23/08/2024	18	3	4	11	16	89
23/08/2024	19	3	4	10	15	102
23/08/2024	20	3	3	7	12	105
23/08/2024	21	3	3	5	10	102
23/08/2024	22	3	3	4	9	100
23/08/2024	23	3	3	4	9	92
24/08/2024	00	3	3	6	11	80
24/08/2024	01	3	3	5	10	83
24/08/2024	02	3	3	4	9	75
24/08/2024	03	3	3	4	9	63
24/08/2024	04	3	3	4	9	65
24/08/2024	05	3	3	6	11	40
24/08/2024	06	3	3	8	13	27
24/08/2024	07	3	3	6	11	35
24/08/2024	08	3	3	6	11	44
24/08/2024	09	3	3	4	9	66
24/08/2024	10	3	3	8	13	78
24/08/2024	11	3	4	12	18	75
24/08/2024	12	3	4	4	10	96
24/08/2024	13	3	4	4	10	98
24/08/2024	14	3	4	4	10	92
24/08/2024	15	3	4	4	10	93
24/08/2024	16	3	4	4	10	94
24/08/2024	17	3	4	7	13	82
24/08/2024	18	3	4	22	28	73
24/08/2024	19	3	4	14	20	75
24/08/2024	20	3	3	8	14	79
24/08/2024	21	3	3	4	9	90
24/08/2024	22	3	3	4	9	97
24/08/2024	23	3	3	4	9	95
25/08/2024	00	3	3	4	9	95
25/08/2024	01	3	3	10	15	57
25/08/2024	02	3	3	4	9	74
25/08/2024	03	3	3	4	9	65
25/08/2024	04	3	3	4	9	68
25/08/2024	05	3	3	5	10	50
25/08/2024	06	3	9	27	40	1
25/08/2024	07	3	4	12	19	24
25/08/2024	08	3	3	4	9	54
25/08/2024	09	4	3	4	9	54
25/08/2024	10	3	3	4	9	67
25/08/2024	11	3	3	4	9	78
25/08/2024	12	3	4	4	9	72
25/08/2024	13	3	4	4	9	76
25/08/2024	14	3	4	4	9	74
25/08/2024	15	3	4	4	9	74
25/08/2024	16	3	3	4	9	70
25/08/2024	17	3	3	4	9	72
25/08/2024	18	3	3	4	9	77
25/08/2024	19	3	3	4	9	77
25/08/2024	20	3	3	4	9	81
25/08/2024	21	3	3	4	9	74
25/08/2024	22	3	3	4	9	57
25/08/2024	23	3	3	4	9	60
26/08/2024	00	3	3	4	9	59
26/08/2024	01	3	3	4	9	61
26/08/2024	02	3	3	4	9	61
26/08/2024	03	3	3	4	9	56
26/08/2024	04	3	3	4	9	55
26/08/2024	05	3	3	4	9	53
26/08/2024	06	3	3	7	12	52
26/08/2024	07	3	4	18	24	33
26/08/2024	08	3	3	7	12	56
26/08/2024	09	3	3	4	9	63
26/08/2024	10	3	3	4	10	69
26/08/2024	11	3	4	5	10	72
26/08/2024	12	3	4	4	10	78
26/08/2024	13	3	4	4	10	74
26/08/2024	14	3	5	4	11	71
26/08/2024	15	3	4	4	10	77
26/08/2024	16	3	4	6	12	77
26/08/2024	17	3	4	4	10	86
26/08/2024	18	3	4	4	10	81
26/08/2024	19	3	3	5	10	78
26/08/2024	20	3	3	4	9	78
26/08/2024	21	3	3	4	9	80
26/08/2024	22	3	3	4	9	81
26/08/2024	23	3	3	4	9	89
27/08/2024	00	3	3	4	9	83
27/08/2024	01	3	3	4	9	60
27/08/2024	02	3	3	4	9	60
27/08/2024	03	3	3	9	14	36
27/08/2024	04	3	3	6	11	28
27/08/2024	05	3	3	9	14	23
27/08/2024	06	3	7	33	43	3
27/08/2024	07	3	6	23	33	14
27/08/2024	08	3	7	19	31	24
27/08/2024	09	3	4	6	12	57
27/08/2024	10	3	4	4	9	69
27/08/2024	11	3	4	7	13	77
27/08/2024	12	3	4	6	12	92
27/08/2024	13	3	4	6	12	90
27/08/2024	14	3	4	5	11	80
27/08/2024	15	3	4	4	10	78
27/08/2024	16	3	4	4	10	74
27/08/2024	17	3	4	5	11	72
27/08/2024	18	3	4	6	12	73
27/08/2024	19	3	4	8	14	70
27/08/2024	20	3	3	10	15	70
27/08/2024	21	3	3	4	9	77
27/08/2024	22	3	3	4	9	80
27/08/2024	23	3	3	4	9	80
28/08/2024	00	3	3	4	9	80
28/08/2024	01	3	3	4	9	84
28/08/2024	02	3	3	4	9	85
28/08/2024	03	3	3	4	9	74
28/08/2024	04	3	3	4	9	68
28/08/2024	05	3	3	4	9	64
28/08/2024	06	3	3	5	10	59
28/08/2024	07	3	3	7	12	54
28/08/2024	08	3	3	7	12	57
28/08/2024	09	3	3	6	11	60
28/08/2024	10	3	3	6	11	63
28/08/2024	11	3	3	5	10	68
28/08/2024	12	3	4	9	15	75
28/08/2024	13	3	4	5	10	76
28/08/2024	14	3	4	5	11	77
28/08/2024	15	3	4	4	10	79
28/08/2024	16	3	4	5	11	80
28/08/2024	17	3	4	8	15	69
28/08/2024	18	3	4	12	18	69
28/08/2024	19	3	4	10	15	75
28/08/2024	20	3	3	5	10	81
28/08/2024	21	3	3	5	10	77
28/08/2024	22	3	3	4	9	81
28/08/2024	23	3	3	4	9	79
29/08/2024	00	3	3	4	9	73
29/08/2024	01	3	3	4	9	73
29/08/2024	02	3	3	4	9	79
29/08/2024	03	3	3	4	9	72
29/08/2024	04	3	3	4	9	71
29/08/2024	05	3	3	9	14	33
29/08/2024	06	3	3	22	27	21
29/08/2024	07	3	6	27	36	23
29/08/2024	08	3	5	15	22	40
29/08/2024	09	3	3	4	9	72
29/08/2024	10	3	3	4	9	75
29/08/2024	11	3	4	6	12	73
29/08/2024	12	3	4	6	11	79
29/08/2024	13	3	4	7	13	80
29/08/2024	14	3	5	9	15	72
29/08/2024	15	3	4	6	12	75
29/08/2024	16	3	4	7	13	73
29/08/2024	17	3	4	6	12	78
29/08/2024	18	3	4	9	15	76
29/08/2024	19	3	3	9	14	73
29/08/2024	20	3	3	7	12	80
29/08/2024	21	3	3	4	9	86
29/08/2024	22	3	3	4	9	86
29/08/2024	23	3	3	4	9	86
30/08/2024	00	3	3	4	9	81
30/08/2024	01	3	3	4	9	78
30/08/2024	02	3	3	4	9	74
30/08/2024	03	3	3	4	9	76
30/08/2024	04	3	3	4	9	82
30/08/2024	05	3	3	4	9	75
30/08/2024	06	3	3	11	16	60
30/08/2024	07	3	3	14	20	46
30/08/2024	08	3	3	9	14	54
30/08/2024	09	3	3	6	11	58
30/08/2024	10	3	3	6	11	66
30/08/2024	11	3	3	6	11	71
30/08/2024	12	3	3	6	11	74
30/08/2024	13	3	3	7	12	74
30/08/2024	14	3	4	6	12	68
30/08/2024	15	3	4	5	11	70
30/08/2024	16	3	4	5	11	70
30/08/2024	17	3	4	5	10	73
30/08/2024	18	3	4	4	10	85
30/08/2024	19	3	3	9	14	78
30/08/2024	20	3	3	7	12	71
30/08/2024	21	3	3	5	10	79
30/08/2024	22	3	3	4	9	80
30/08/2024	23	3	3	4	9	70
31/08/2024	00	3	3	4	9	65
31/08/2024	01	3	3	4	9	58
31/08/2024	02	3	3	4	9	61
31/08/2024	03	3	3	4	9	50
31/08/2024	04	3	3	4	9	40
31/08/2024	05	3	3	4	9	37
31/08/2024	06	3	3	4	9	40
31/08/2024	07	3	3	12	17	25
31/08/2024	08	3	3	8	13	35
31/08/2024	09	3	3	4	9	61
31/08/2024	10	3	3	4	9	68
31/08/2024	11	3	4	4	9	73
31/08/2024	12	3	4	4	10	78
31/08/2024	13	3	4	4	10	77
31/08/2024	14	3	4	4	10	85
31/08/2024	15	3	4	4	10	84
31/08/2024	16	3	4	4	10	86
31/08/2024	17	3	4	4	10	83
31/08/2024	18	3	4	4	10	84
31/08/2024	19	3	3	5	11	78
31/08/2024	20	3	3	6	11	84
31/08/2024	21	3	3	5	10	91
31/08/2024	22	3	3	4	9	96
31/08/2024	23	3	3	4	9	97
