Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 46250047-València - Av. França
	
FECHA	HORA	PM2.5	SO2	CO	NO	NO2	PM10	Veloc.	Direc.	NOx	O3
		µg/m³	µg/m³	mg/m³	µg/m³	µg/m³	µg/m³	m/s	grados	µg/m³	µg/m³
05/08/2024	19	9	3	0,1	3	11	16	2,6	76	15	73
05/08/2024	20	10	3	0,1	2	11	18	2,2	57	14	74
05/08/2024	21	11	3	0,1	2	11	20	2,4	49	14	79
05/08/2024	22	12	3	0,1	2	9	19	2,3	46	12	83
05/08/2024	23	12	3	0,1	2	6	19	1,9	49	9	86
06/08/2024	00	14	3	0,1	2	5	20	1,2	50	9	91
06/08/2024	01	15	3	0,1	2	7	22	0,6	43	11	74
06/08/2024	02	17	3	0,1	2	12	25	0,6	26	15	63
06/08/2024	03	17	3	0,1	2	10	25	0,5	15	13	68
06/08/2024	04	17	3	0,1	2	7	25	0,4	348	10	66
06/08/2024	05	19	3	0,1	2	10	26	0,3	348	13	55
06/08/2024	06	19	3	0,1	2	22	30	0,4	295	25	36
06/08/2024	07	26	3	0,1	4	33	58	0,4	321	39	26
06/08/2024	08	26	3	0,1	3	25	69	0,3	1	30	51
06/08/2024	09	14	3	0,1	2	16	26	0,9	48	20	60
06/08/2024	10	12	3	0,1	2	11	20	4,7	91	15	83
06/08/2024	11	10	3	0,1	2	10	16	4,8	89	14	90
06/08/2024	12	9	3	0,1	3	11	13	5	88	16	84
06/08/2024	13	9	3	0,1	4	16	13	4,5	95	21	78
06/08/2024	14	9	3	0,1	3	16	13	4,7	107	22	79
06/08/2024	15	12	3	0,1	3	13	16	5,3	108	18	102
06/08/2024	16	10	3	0,1	4	14	14	6,3	100	20	90
06/08/2024	17	8	3	0,1	3	13	12	4,8	75	18	77
06/08/2024	18	9	3	0,1	3	11	15	5,9	63	16	76
06/08/2024	19	10	3	0,1	3	13	20	5,4	54	17	77
06/08/2024	20	10	3	0,1	3	12	19	4,5	59	16	68
06/08/2024	21	10	4	0,1	2	11	15	3,2	60	15	63
06/08/2024	22	10	4	0,1	2	9	14	2,6	65	12	91
06/08/2024	23	9	4	0,1	2	8	12	1,2	60	11	81
07/08/2024	00	10	4	0,1	2	7	13	0,4	39	11	70
07/08/2024	01	13	4	0,1	3	9	18	0,3	14	13	66
07/08/2024	02	14	3	0,1	2	10	19	0,3	45	13	57
07/08/2024	03	14	3	0,1	2	10	19	0,4	6	13	61
07/08/2024	04	15	3	0,1	2	11	20	0,4	351	15	53
07/08/2024	05	14	3	0,1	2	16	18	0,3	355	19	45
07/08/2024	06	17	3	0,1	2	29	27	0,4	338	32	25
07/08/2024	07	21	3	0,1	4	39	57	0,4	344	43	25
07/08/2024	08	17	3	0,1	4	33	56	0,5	24	39	45
07/08/2024	09	10	3	0,1	2	24	18	2,1	62	27	59
07/08/2024	10	10	3	0,1	2	14	15	3,9	63	18	59
07/08/2024	11	10	3		4	13	24	4	60	19	57
07/08/2024	12	9	3	0,1	3	13	17	5,5	80	18	60
07/08/2024	13	8	3	0,1	3	10	11	6,5	86	15	66
07/08/2024	14	7	3	0,1	3	10	10	6,5	83	15	71
07/08/2024	15	7	3	0,1	3	8	9	6,7	90	13	76
07/08/2024	16	7	3	0,1	3	9	9	5,4	84	13	74
07/08/2024	17	7	3	0,1	3	8	9	6	88	12	70
07/08/2024	18	7	3	0,1	2	9	10	2,7	72	12	64
07/08/2024	19	6	3	0,1	2	8	10	1,2	79	12	67
07/08/2024	20	7	4	0,1	2	7	10	0,2	60	11	73
07/08/2024	21	8	4	0,1	2	7	11	0,2	56	11	75
07/08/2024	22	10	4	0,1	2	6	14	0,2	45	10	78
07/08/2024	23	10	4	0,1	2	10	14	0,2	24	14	73
08/08/2024	00	11	4	0,1	2	10	14	0,3	24	14	66
08/08/2024	01	11	4	0,1	2	11	14	0,3	9	15	65
08/08/2024	02	13	3	0,1	2	17	17	0,3	3	20	45
08/08/2024	03	15	3	0,1	2	24	21	0,3	12	27	30
08/08/2024	04	13	3	0,1	2	22	19	0,4	351	26	33
08/08/2024	05	14	3	0,1	2	21	21	0,4	338	24	32
08/08/2024	06	15	3	0,1	2	34	25	0,4	343	38	20
08/08/2024	07	16	3	0,1	6	42	34	0,3	1	50	22
08/08/2024	08	14	3	0,1	6	40	33	0,4	8	50	33
08/08/2024	09	10	3	0,1	3	17	22	1,2	43	22	57
08/08/2024	10	9	3	0,1	3	13	16	2,2	66	17	71
08/08/2024	11	10	3	0,1	2	9	15	3,4	79	12	85
08/08/2024	12	9	3	0,1	3	9	13	5,4	88	13	82
08/08/2024	13	9	3	0,1	3	9	12	4,7	86	14	91
08/08/2024	14	8	3	0,1	3	11	11	5,1	83	15	78
08/08/2024	15	8	3	0,1	4	16	11	5	85	21	66
08/08/2024	16	9	3	0,1	3	17	13	3,4	80	22	67
08/08/2024	17	8	3	0,1	3	9	12	2,8	83	13	68
08/08/2024	18	9	3	0,1	3	8	13	2,2	77	12	74
08/08/2024	19	8	3	0,1	3	10	13	1,7	79	14	67
08/08/2024	20	9	4	0,1	2	12	14	1,1	73	15	82
08/08/2024	21	11	4	0,1	2	16	15	0,6	70	20	69
08/08/2024	22	12	4	0,1	2	13	15	0,3	57	16	75
08/08/2024	23	14	3	0,1	2	10	20	0,3	14	13	64
09/08/2024	00	16	4	0,1	2	8	23	0,2	36	11	68
09/08/2024	01	19	4	0,1	2	9	26	0,1	58	12	54
09/08/2024	02	21	3	0,1	2	24	25	0,3	219	27	31
09/08/2024	03	24	3	0,1	3	43	28	0,3	2	47	4
09/08/2024	04	21	3	0,1	2	23	26	0,4	329	27	27
09/08/2024	05	20	3	0,1	2	21	24	0,3	26	24	24
09/08/2024	06	20	3	0,1	2	25	27	0,3	15	28	30
09/08/2024	07	23	3	0,1	14	40	38	0,2	73	61	21
09/08/2024	08	27	3	0,1	29	57	66	0,3	223	101	10
09/08/2024	09	20	3	0,1	22	59	48	0,8	144	91	20
09/08/2024	10	14	3	0,1	22	63	23	2	88	97	23
09/08/2024	11	12	3	0,1	14	49	19	2,9	91	69	42
09/08/2024	12	11	3	0,1	13	50	17	3,5	87	70	51
09/08/2024	13	11	3	0,1	17	60	15	3,8	81	86	47
09/08/2024	14	9	3	0,1	4	19	13	4,8	82	25	79
09/08/2024	15	7	3	0,1	9	30	8	4,7	90	43	49
09/08/2024	16	6	3	0,1	11	39	8	3,9	84	56	38
09/08/2024	17	6	3	0,1	3	13	8	3	76	18	62
09/08/2024	18	6	3	0,1	2	11	8	2,4	76	15	71
09/08/2024	19	7	3	0,1	2	10	9	1,2	77	13	80
09/08/2024	20	8	3	0,1	2	9	10	0,8	79	12	82
09/08/2024	21	9	3	0,1	2	8	10	0,3	59	11	63
09/08/2024	22	10	3	0,1	2	7	12	0,3	38	11	70
09/08/2024	23	11	3	0,1	2	10	13	0,3	12	14	60
10/08/2024	00	13	3	0,1	2	13	15	0,3	6	17	56
10/08/2024	01	14	3	0,1	2	11	16	0,3	8	14	54
10/08/2024	02	16	3	0,1	2	17	18	0,1	67	20	31
10/08/2024	03	20	3	0,1	2	35	23	0,2	146	38	7
10/08/2024	04	18	3	0,1	3	39	21	0,4	11	44	4
10/08/2024	05	17	3	0,1	2	33	21	0,4	344	36	11
10/08/2024	06	17	3	0,1	2	33	23	0,4	344	37	9
10/08/2024	07	17	3	0,1	3	29	26	0,4	299	33	23
10/08/2024	08	16	3	0,1	3	25	26	0,3	241	29	44
10/08/2024	09	12	3	0,1	3	23	21	0,2	77	28	58
10/08/2024	10	11	3	0,1	4	29	17	0,4	88	35	58
10/08/2024	11	10	3	0,1	11	46	14	3	91	63	51
10/08/2024	12	10	3	0,1	4	26	13	3,1	97	33	77
10/08/2024	13	10	3	0,1	3	19	13	5,3	99	24	91
10/08/2024	14	8	3	0,1	3	11	11	5,2	93	15	97
10/08/2024	15	6	3	0,1	3	10	8	4,7	94	15	79
10/08/2024	16	6	3	0,1	3	10	8	4,5	98	15	78
10/08/2024	17	6	3	0,1	3	13	8	4	91	17	81
10/08/2024	18	6	3	0,1	3	22	9	2,8	81	26	81
10/08/2024	19	7	3	0,1	2	14	9	1,5	82	18	95
10/08/2024	20	8	3	0,1	2	14	12	0,1	65	18	92
10/08/2024	21	8	3	0,1	2	12	11	0,7	64	16	98
10/08/2024	22	8	3	0,1	2	11	10	0,1	61	15	92
10/08/2024	23	8	3	0,1	2	9	9	0,1	72	13	95
11/08/2024	00	10	3	0,1	2	9	12	0,2	50	13	82
11/08/2024	01	12	3	0,1	2	16	15	0,3	14	20	70
11/08/2024	02	12	3	0,1	2	14	14	0,3	15	17	71
11/08/2024	03	12	3	0,1	2	15	15	0,4	346	18	65
11/08/2024	04	13	3	0,1	2	16	17	0,4	333	20	48
11/08/2024	05	13	3	0,1	2	15	16	0,4	357	19	45
11/08/2024	06	14	3	0,1	2	15	21	0,4	14	18	38
11/08/2024	07	19	3	0,1	3	29	34	0,3	229	33	24
11/08/2024	08	13	3	0,1	3	28	25	0,3	252	34	46
11/08/2024	09	11	3	0,1	2	19	20	0,3	143	23	71
11/08/2024	10	8	3	0,1	4	28	12	1,9	87	34	62
11/08/2024	11	8	3	0,1	4	25	11	1,7	77	31	74
11/08/2024	12	9	3	0,1	4	27	13	2	84	33	82
11/08/2024	13	8	3	0,1	4	23	12	2,6	76	29	89
11/08/2024	14	6	3	0,1	4	22	9	3,8	84	28	84
11/08/2024	15	5	3	0,1	4	20	7	4,4	81	26	81
11/08/2024	16	5	3	0,1	3	10	8	5,4	86	15	94
11/08/2024	17	5	3	0,1	3	8	7	5,2	93	12	104
11/08/2024	18	6	3	0,1	2	9	8	3,6	88	12	97
11/08/2024	19	6	3	0,1	2	8	10	3	81	11	104
11/08/2024	20	7	3	0,1	2	8	10	2,2	85	11	103
11/08/2024	21	6	3	0,1	2	6	8	0,5	75	9	93
11/08/2024	22	7	3	0,1	2	8	8	0,3	66	12	88
11/08/2024	23	8	3	0,1	2	7	10	0,3	54	10	87
12/08/2024	00	9	3	0,1	2	8	10	0,3	25	12	79
12/08/2024	01	8	4	0,1	2	8	11	0,3	16	11	77
12/08/2024	02	10	3	0,1	2	8	12	0,3	28	12	73
12/08/2024	03	11	3	0,1	2	10	14	0,5	4	14	59
12/08/2024	04	11	3	0,1	2	13	14	0,3	5	16	49
12/08/2024	05	13	3	0,1	2	19	16	0,3	224	23	34
12/08/2024	06	16	3	0,1	2	45	23	0,3	317	49	14
12/08/2024	07	19	3	0,1	5	45	39	0,4	247	53	22
12/08/2024	08	14	3	0,1	6	38	32	0,3	276	47	40
12/08/2024	09	12	3	0,1	3	25	33	0,7	222	30	65
12/08/2024	10	10	3	0,1	4	26	25	1,7	168	31	67
12/08/2024	11	8	3	0,1	6	31	14	4,4	108	41	68
12/08/2024	12	9	3	0,1	3	21	16	3,4	112	26	84
12/08/2024	13	11	3	0,1	3	13	14	5,7	100	18	101
12/08/2024	14	8	3	0,1	3	11	10	6,6	109	15	94
12/08/2024	15	6	3	0,1	3	10	9	6,4	105	15	77
12/08/2024	16	6	3	0,1	3	10	8	5,6	98	14	74
12/08/2024	17	6	3	0,1	3	9	10	5,1	99	13	74
12/08/2024	18	7	3	0,1	3	13	10	4,1	86	17	66
12/08/2024	19	7	3	0,1	3	10	13	3,3	77	14	63
12/08/2024	20	8	3	0,1	3	12	13	2,9	57	16	67
12/08/2024	21	8	3	0,1	2	8	13	2,6	61	12	69
12/08/2024	22	9	3	0,1	2	7	12	2,1	56	11	77
12/08/2024	23	10	3	0,1	2	5	12	1,5	56	8	81
13/08/2024	00	14	3	0,1	2	10	20	0,8	43	13	59
13/08/2024	01	15	3	0,1	2	10	19	0,2	37	14	61
13/08/2024	02	14	3	0,1	2	10	17	0,3	37	13	60
13/08/2024	03	13	3	0,1	2	9	15	0,4	39	13	59
13/08/2024	04	13	3	0,1	2	12	16	0,6	38	15	54
13/08/2024	05	12	3	0,1	2	13	14	0,3	37	17	53
13/08/2024	06	16	3	0,1	2	18	22	0,4	41	21	42
13/08/2024	07	20	3	0,1	2	22	32	0,4	42	26	39
13/08/2024	08	12	3	0,1	3	24	24	0,7	53	29	40
13/08/2024	09	9	3	0,1	2	15	15	1,7	60	18	48
13/08/2024	10	8	3	0,1	3	12	13	1,8	70	15	58
13/08/2024	11	8	3	0,1	3	8	11	4	89	12	69
13/08/2024	12	8	3	0,1	3	10	12	5,6	96	13	76
13/08/2024	13	8	3	0,1	4	15	12	5,3	101	21	70
13/08/2024	14	9	3	0,1	3	11	14	4,9	112	16	71
13/08/2024	15	9	3	0,1	3	13	15	5,5	114	17	73
13/08/2024	16	10	3	0,1	3	13	17	7,3	99	18	65
13/08/2024	17	11	3	0,1	3	11	18	8,9	88	15	67
13/08/2024	18	20	3	0,1	3	10	58	7,2	65	14	73
13/08/2024	19	15	3	0,1	3	15	39	5,3	59	19	73
13/08/2024	20	13	3	0,1	3	14	26	1,5	71	17	79
13/08/2024	21	15	4	0,1	2	15	28	1,1	22	19	78
13/08/2024	22	15	3	0,1	2	16	28	0,4	349	20	79
13/08/2024	23	15	4	0,1	2	14	27	0,3	24	17	78
14/08/2024	00	13	4	0,1	2	12	20	0,4	359	16	71
14/08/2024	01	12	4	0,1	3	12	19	0,3	19	16	67
14/08/2024	02	12	3	0,1	2	12	20	0,4	287	15	68
14/08/2024	03	13	3	0,1	2	14	22	0,4	253	18	57
14/08/2024	04	14	3	0,1	2	18	24	0,3	239	21	45
14/08/2024	05	14	3	0,1	2	19	27	0,3	333	23	46
14/08/2024	06	18	3	0,1	2	35	46	0,2	145	38	22
14/08/2024	07	13	3	0,1	2	39	27	0,4	19	42	30
14/08/2024	08	14	3	0,1	2	31	32	0,3	37	34	38
14/08/2024	09	13	3	0,1	2	26	29	0,9	38	30	44
14/08/2024	10	9	3	0,1	3	22	22	0,9	53	27	53
14/08/2024	11	6	3	0,1	2	10	9	3,1	80	13	73
14/08/2024	12	6	3	0,1	2	9	8	5,4	82	12	91
14/08/2024	13	5	3	0,1	2	11	8	3,1	71	15	102
14/08/2024	14	9	3	0,1	2	13	25	1,1	33	17	96
14/08/2024	15	7	3	0,1	2	22	10	0,6	86	25	90
14/08/2024	16	8	3	0,1	2	24	16	1	108	27	85
14/08/2024	17	9	3	0,1	2	19	18	1,6	214	22	73
14/08/2024	18	8	3	0,1	2	24	15	0,4	219	28	76
14/08/2024	19	10	3	0,1	2	28	16	0,5	271	32	72
14/08/2024	20	12	3	0,1	2	34	17	0,5	315	38	
14/08/2024	21	12	3	0,1	2	32	15	0,7	299	35	64
14/08/2024	22	15	3	0,1	2	35	18	0,5	273	38	57
14/08/2024	23	13	3	0,1	2	29	15	0,4	330	32	62
15/08/2024	00	14	3	0,1	2	23	17	0,4	252	26	49
15/08/2024	01	17	3	0,1	2	26	20	1	245	30	23
15/08/2024	02	11	3	0,1	2	20	12	0,3	27	23	34
15/08/2024	03	6	3	0,1	2	14	7	0,4	359	17	40
15/08/2024	04	5	3	0,1	2	12	7	0,5	5	16	34
15/08/2024	05	5	3	0,1	2	13	7	0,6	343	17	35
15/08/2024	06	5	3	0,1	2	12	7	0,6	319	16	36
15/08/2024	07	4	3	0,1	2	11	7	0,5	312	15	40
15/08/2024	08	3	3	0,1	2	10	5	0,7	15	14	47
15/08/2024	09	2	3	0,1	2	8	4	0,3	74	11	55
15/08/2024	10	3	3	0,1	4	19	5	3,2	83	24	51
15/08/2024	11	2	3	0,1	2	7	3	4,8	92	11	66
15/08/2024	12	2	3	0,1	2	11	2	3,8	95	15	64
15/08/2024	13	2	3	0,1	3	14	2	5,6	99	19	63
15/08/2024	14	2	3	0,1	3	9	2	6,4	101	13	73
15/08/2024	15	2	3	0,1	4	19	3	8	94	25	60
15/08/2024	16	2	3	0,1	3	6	3	7,2	89	10	79
15/08/2024	17	3	3	0,1	2	5	4	4,4	83	9	80
15/08/2024	18	3	3	0,1	2	5	4	2,7	84	9	83
15/08/2024	19	4	3	0,1	2	5	6	2	87	8	82
15/08/2024	20	4	3	0,1	2	6	6	0,8	72	10	85
15/08/2024	21	4	3	0,1	2	6	6	0,5	80	9	87
15/08/2024	22	4	3	0,1	2	15	6	0,5	108	18	84
15/08/2024	23	5	3	0,1	2	16	8	1,1	225	19	61
16/08/2024	00	5	3	0,1	2	17	9	0,5	238	20	67
16/08/2024	01	6	3	0,1	2	16	10	0,5	261	20	57
16/08/2024	02	7	3	0,1	2	21	10	0,6	306	24	50
16/08/2024	03	6	3	0,1	2	15	9	0,6	336	18	50
16/08/2024	04	6	3	0,1	2	15	8	0,5	343	18	43
16/08/2024	05	6	3	0,1	2	16	8	0,6	275	19	42
16/08/2024	06	8	3	0,1	2	27	23	0,5	245	30	30
16/08/2024	07	10	3	0,1	6	41	20	0,7	227	50	17
16/08/2024	08	10	3	0,1	11	41	25	1,2	220	59	26
16/08/2024	09	5	3	0,1	4	21	11	0,9	278	26	50
16/08/2024	10	4	3	0,1	3	22	10	1,7	80	27	56
16/08/2024	11	5	3	0,1	6	30	12	3,3	94	39	58
16/08/2024	12	4	3	0,1	3	20	7	3,1	112	25	71
16/08/2024	13	3	3	0,1	3	13	5	5,2	93	18	87
16/08/2024	14	4	3	0,1	3	10	5	5,8	100	14	87
16/08/2024	15	4	3	0,1	3	13	6	5,7	109	18	85
16/08/2024	16	4	3	0,1	3	12	6	5,2	119	16	85
16/08/2024	17	4	3	0,1	4	27	8	4,4	117	32	79
16/08/2024	18	5	3	0,1	3	34	9	3,1	121	38	71
16/08/2024	19	6	3	0,1	2	28	12	1,3	125	32	78
16/08/2024	20	7	3	0,1	2	22	12	0,4	136	25	81
16/08/2024	21	7	3	0,1	2	18	10	0,3	209	22	85
16/08/2024	22	8	3	0,1	2	12	12	0,5	256	15	102
16/08/2024	23	8	3	0,1	2	17	10	0,3	23	20	85
17/08/2024	00	10	3	0,1	2	23	14	0,3	33	27	70
17/08/2024	01	10	3	0,1	2	22	14	0,4	358	26	56
17/08/2024	02	12	3	0,1	2	20	15	0,4	329	23	55
17/08/2024	03	8	3	0,1	2	21	12	0,5	315	24	45
17/08/2024	04	7	3	0,1	2	15	9	0,7	311	19	51
17/08/2024	05	7	3	0,1	2	18	10	0,4	239	22	44
17/08/2024	06	10	3	0,1	2	32	16	1,3	232	36	20
17/08/2024	07	9	3	0,1	3	34	16	1,6	225	39	31
17/08/2024	08	9	3	0,1	3	25	19	2	221	28	49
17/08/2024	09	8	3	0,1	2	16	17	1,2	215	19	70
17/08/2024	10	5	3	0,1	2	9	9	1,4	190	13	84
17/08/2024	11	5	3	0,1	2	18	10	2,4	147	22	78
17/08/2024	12	6	3	0,1	3	22	12	5,5	122	26	85
17/08/2024	13	7	3	0,1	3	18	11	7,3	114	23	91
17/08/2024	14	7	3	0,1	3	19	12	6,8	119	24	86
17/08/2024	15	8	3	0,1	4	23	14	7,4	113	30	86
17/08/2024	16	8	3	0,1	4	29	13	7	114	35	85
17/08/2024	17	9	3	0,1	6	33	17	3,3	128	42	73
17/08/2024	18	11	3	0,1	6	50	18	1,9	81	58	59
17/08/2024	19	12	3	0,1	2	19	24	1,3	51	23	89
17/08/2024	20	14	3	0,1	2	22	24	1,3	50	25	89
17/08/2024	21	16	3	0,1	2	22	25	1,3	45	25	77
17/08/2024	22	19	3	0,1	2	20	31	1,1	38	24	65
17/08/2024	23	19	3	0,1	2	20	30	0,2	58	23	68
18/08/2024	00	18	3	0,1	2	19	27	0,1	114	22	65
18/08/2024	01	17	3	0,1	2	21	26	0,9	43	25	61
18/08/2024	02	14	3	0,1	2	23	21	0,6	39	26	54
18/08/2024	03	14	3	0,1	2	19	18	0,5	40	22	59
18/08/2024	04	13	3	0,1	2	16	16	0,4	18	20	61
18/08/2024	05	12	3	0,1	2	16	16	0,5	321	20	55
18/08/2024	06	11	3	0,1	2	27	15	0,5	310	30	32
18/08/2024	07	10	3	0,1	2	20	16	0,4	346	24	52
18/08/2024	08	10	3	0,1	2	18	18	0,6	36	21	56
18/08/2024	09	9	3	0,1	2	11	17	1,4	51	14	62
18/08/2024	10	5	3	0,1	3	8	9	3	78	12	57
18/08/2024	11	5	3	0,1	2	7	7	4,9	85	11	60
18/08/2024	12	5	3	0,1	3	8	7	5,5	87	12	63
18/08/2024	13	5	3	0,1	3	11	8	5,9	95	16	65
18/08/2024	14	7	3	0,1	3	9	10	5,4	99	14	71
18/08/2024	15	6	3	0,1	3	10	9	6,1	97	15	71
18/08/2024	16	7	3	0,1	3	10	10	4	94	14	73
18/08/2024	17	9	3	0,1	3	23	14	1,7	138	28	70
18/08/2024	18	10	3	0,1	5	42	15	1,4	130	50	54
18/08/2024	19	10	3	0,1	2	25	15	1	113	28	73
18/08/2024	20	12	3	0,1	2	23	16	0,4	108	27	77
18/08/2024	21	14	3	0,1	2	12	18	0,3	51	16	83
18/08/2024	22	15	3	0,1	3	13	20	0,6	41	16	74
18/08/2024	23	12	3	0,1	2	16	17	0,8	42	19	61
19/08/2024	00	9	3	0,1	2	16	14	0,3	34	20	53
19/08/2024	01	7	3	0,1	2	21	10	0,5	6	24	41
19/08/2024	02	6	3	0,1	2	20	8	0,4	356	24	37
19/08/2024	03	8	3	0,1	2	26	11	0,2	47	29	21
19/08/2024	04	12	3	0,1	3	32	17	0,8	252	35	9
19/08/2024	05	15	3	0,1	4	41	21	1,9	227	46	4
19/08/2024	06	19	3	0,1	7	43	25	0,4	29	53	9
19/08/2024	07	40	3	0,1	3	30	46	0,5	11	35	36
19/08/2024	08	34	3	0,1	3	25	44	0,3	39	29	48
19/08/2024	09	14	3	0,1	3	13	18	2,5	92	18	53
19/08/2024	10	13	3	0,1	2	9	17	3,6	111	12	57
19/08/2024	11	14	3	0,1	2	8	17	5,4	111	12	68
19/08/2024	12	16	3	0,1	3	8	20	6,1	114	12	76
19/08/2024	13	14	3	0,1	3	8	18	5,3	110	12	74
19/08/2024	14	15	3	0,1	2	8	17	4,9	113	11	76
19/08/2024	15	16	3	0,1	2	9	19	5,4	105	13	82
19/08/2024	16	16	3	0,1	4	14	18	6,3	96	19	70
19/08/2024	17	16	3	0,1	5	21	19	6	90	29	67
19/08/2024	18	16	3	0,1	2	9	20	4,7	87	13	80
19/08/2024	19	17	3	0,1	2	7	20	4,3	87	11	80
19/08/2024	20	17	3	0,1	2	9	21	1,7	78	13	78
19/08/2024	21	18	3	0,1	2	7	21	0,8	76	11	84
19/08/2024	22	23	3	0,1	2	8	29	0,4	42	11	80
19/08/2024	23	25	3	0,1	2	9	30	0,4	319	13	78
20/08/2024	00	25	3	0,1	2	19	30	0,4	35	23	63
20/08/2024	01	25	3	0,1	2	21	30	0,6	5	25	59
20/08/2024	02	25	3	0,1	2	18	29	0,7	347	21	56
20/08/2024	03	24	3	0,1	2	12	28	0,6	335	16	57
20/08/2024	04	25	3	0,1	2	12	29	0,2	36	16	47
20/08/2024	05	26	3	0,1	2	17	29	0,3	24	20	36
20/08/2024	06	27	3	0,1	2	27	34	0,4	9	30	23
20/08/2024	07	26	3	0,1	4	35	39	0,7	331	41	26
20/08/2024	08	26	3	0,1	4	34	51	0,5	327	40	34
20/08/2024	09	17	3	0,1	4	25	30	0,6	8	31	48
20/08/2024	10	12	3	0,1	3	15	19	2,3	74	19	63
20/08/2024	11	12	3	0,1	3	13	15	3,7	86	17	70
20/08/2024	12	9	3	0,1	3	11	11	4,7	83	15	69
20/08/2024	13	11	3	0,1	3	11	13	5,7	81	16	76
20/08/2024	14	9	3	0,1	3	11	11	5,8	101	16	78
20/08/2024	15	10	3	0,1	3	11	13	4,1	117	16	82
20/08/2024	16	9	3	0,1	3	13	13	5,6	118	18	71
20/08/2024	17	13	3	0,1	4	21	20	4,9	122	27	62
20/08/2024	18	15	3	0,1	4	29	24	3,9	117	34	55
20/08/2024	19	15	3	0,1	3	24	23	3,4	107	28	59
20/08/2024	20	17	3	0,1	3	28	25	2,7	88	32	51
20/08/2024	21	20	3	0,1	2	16	27	1,9	82	20	69
20/08/2024	22	23	3	0,1	3	9	29	0,8	71	13	73
20/08/2024	23	24	4	0,1	2	8	30	0,3	50	12	70
21/08/2024	00	25	3	0,1	2	9	31	0,6	39	12	71
21/08/2024	01	24	3	0,1	2	7	30	0,5	39	10	69
21/08/2024	02	24	3	0,1	2	6	30	0,3	21	10	65
21/08/2024	03	24	3	0,1	2	8	30	0,4	40	12	56
21/08/2024	04	25	3	0,1	2	6	31	0,6	80	9	76
21/08/2024	05	25	3	0,1	2	6	30	0,2	78	9	68
21/08/2024	06	26	3	0,1	2	20	36	0,3	28	24	35
21/08/2024	07	27	3	0,1	3	29	38	0,4	358	32	22
21/08/2024	08	24	3	0,1	3	29	38	0,7	37	34	24
21/08/2024	09	15	3	0,1	3	20	22	1,5	56	25	37
21/08/2024	10	15	3	0,1	2	11	19	2,5	90	15	57
21/08/2024	11	17	3	0,1	3	13	25	2,8	113	17	70
21/08/2024	12	17	3	0,1	3	12	21	3,7	99	16	75
21/08/2024	13	18	3	0,1	3	9	24	6,5	104	13	76
21/08/2024	14	19	3	0,1	2	10	24	6,2	111	14	89
21/08/2024	15	19	3	0,1	4	20	29	4,5	118	26	74
21/08/2024	16	19	3	0,1	3	14	28	5	116	19	83
21/08/2024	17	22	3	0,1	3	22	39	4,5	126	27	73
21/08/2024	18	24	3	0,1	3	21	44	3,1	145	25	75
21/08/2024	19	23	3	0,1	2	27	33	2,1	125	31	68
21/08/2024	20	24	3	0,1	2	30	33	1,8	133	33	68
21/08/2024	21	26	3	0,1	2	27	33	1,1	103	30	70
21/08/2024	22	29	3	0,1	2	20	34	0,8	111	23	76
21/08/2024	23	29	3	0,1	2	10	33	0,2	48	14	83
22/08/2024	00	30	3	0,1	2	10	35	0,7	25	13	75
22/08/2024	01	33	3	0,1	2	9	37	0,5	358	13	70
22/08/2024	02	34	3	0,1	2	9	38	0,5	339	13	69
22/08/2024	03	33	3	0,1	2	9	36	0,5	343	13	60
22/08/2024	04	33	3	0,1	2	9	36	0,4	268	12	60
22/08/2024	05	34	3	0,1	2	17	37	0,5	208	20	45
22/08/2024	06	37	3	0,1	2	31	45	0,9	223	35	24
22/08/2024	07	39	3	0,1	9	51	55	1	218	64	12
22/08/2024	08	29	3	0,1	4	24	45	0,4	216	30	54
22/08/2024	09	23	3	0,1	3	16	32	1,4	198	20	57
22/08/2024	10	22	3	0,1	2	11	32	2,4	188	15	71
22/08/2024	11	24	3	0,1	3	19	43	4,3	110	23	77
22/08/2024	14	19	3	0,1	3	18	24	4,1	121	23	80
22/08/2024	15	19	3	0,1	3	11	23	4,1	98	15	86
22/08/2024	16	20	3	0,1	3	9	25	2,3	91	13	92
22/08/2024	17	19	3	0,1	3	10	26	2	64	14	84
22/08/2024	18	19	3	0,1	2	11	25	2,3	80	15	78
22/08/2024	19	20	3	0,1	3	18	27	1,5	56	22	82
22/08/2024	20	23	3	0,1	3	11	30	1,1	47	15	88
22/08/2024	21	26	3	0,1	2	9	32	2	69	12	90
22/08/2024	22	29	3	0,1	2	5	33	2	83	8	90
22/08/2024	23	32	3	0,1	2	10	35	0,1	90	13	79
23/08/2024	00	33	3	0,1	3	15	37	0,2	52	18	77
23/08/2024	01	34	3	0,1	2	9	39		39	12	80
23/08/2024	02	35	3	0,1	2	7	40	0,3	30	11	78
23/08/2024	03	36	3	0,1	2	11	42		12	14	58
23/08/2024	04	38	3	0,1	2	10	44		10	13	56
23/08/2024	05	39	3	0,1	2	14	46		1	17	53
23/08/2024	06	40	3	0,1	3	25	48	0,6	346	28	45
23/08/2024	07	39	3	0,1	2	25	47	0,7	7	28	50
23/08/2024	08	33	3	0,1	3	23	48	0,9	36	27	61
23/08/2024	09	22	3	0,1	2	17	29	2	50	20	76
