Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 46250048-València - Molí del Sol
	
FECHA	HORA	PM2.5	PM1	SO2	CO	NO	NO2	PM10	NOx	O3
		µg/m³	µg/m³	µg/m³	mg/m³	µg/m³	µg/m³	µg/m³	µg/m³	µg/m³
13/03/2024	02	6	2	3	0,1	1	16	6	17	41
13/03/2024	03	4	2	3	0,1	1	13	5	14	42
13/03/2024	04	9	4	3	0,1	1	14	11	15	31
13/03/2024	05	6	2	3	0,1	3	27	9	31	19
13/03/2024	06	6	2	3	0,2	5	37	9	45	12
13/03/2024	07	9	3	3	0,1	25	42	15	81	9
13/03/2024	08	13	4	3	0,1	64	48	29	146	9
13/03/2024	09	13	4	3	0,1	28	42	21	85	23
13/03/2024	10	10	4	3	0,1	14	33	14	54	36
13/03/2024	11	10	4	3	0,1	17	44	17	69	40
13/03/2024	12	11	4	3	0,1	18	44	20	71	43
13/03/2024	13	8	3	3	0,1	11	36	15	53	56
13/03/2024	14	9	4	3	0,1	10	34	14	48	61
13/03/2024	15	4	2	3	0,1	8	32	8	44	63
13/03/2024	16	6	2	3	0,1	8	30	9	43	66
13/03/2024	17	5	2	3	0,1	3	20	7	24	79
13/03/2024	18	4	1	3	0,1	2	26	5	30	70
13/03/2024	19	4	2	3	0,1	1	28	5	29	69
13/03/2024	20	9	3	3	0,1	2	58	11	61	30
13/03/2024	21	11	4	3	0,1	1	31	12	32	43
13/03/2024	22	12	5	3	0,1	1	42	14	43	32
13/03/2024	23	12	5	3	0,1	4	49	13	54	9
14/03/2024	00	13	6	3	0,1	2	45	15	48	11
14/03/2024	01	13	6	3	0,1	1	35	15	36	12
14/03/2024	02	13	5	3	0,1	2	29	14	31	13
14/03/2024	03	12	5	3	0,1	1	20	13	20	21
14/03/2024	04	10	4	3	0,1	1	16	11	17	25
14/03/2024	05	10	4	3	0,1	1	20	12	21	17
14/03/2024	06	8	3	3	0,1	1	25	10	27	16
14/03/2024	07	11	4	3	0,1	32	37	18	86	7
14/03/2024	08	16	5	3	0,2	90	47	28	184	9
14/03/2024	09	27	10	3	0,3	81	61	43	186	12
14/03/2024	10	16	6	3	0,2	38	53	24	111	25
14/03/2024	11	9	3	3	0,1	10	32	14	47	48
14/03/2024	12	9	3	3	0,1	8	30	14	42	54
14/03/2024	13	10	3	3	0,1	9	29	14	42	59
14/03/2024	14	10	4	3	0,1	6	28	14	38	67
14/03/2024	15	7	3	3	0,1	5	21	10	28	74
14/03/2024	16	6	2	3	0,1	2	17	8	21	81
14/03/2024	17	5	2	3	0,1	2	22	8	25	79
14/03/2024	18	5	2	3	0,1	1	21	9	23	80
14/03/2024	19	9	3	3	0,1	1	34	14	35	67
14/03/2024	20	10	3	3	0,1	1	33	16	34	52
14/03/2024	21	16	6	3	0,2	14	69	24	91	20
14/03/2024	22	20	8	3	0,4	32	88	27	137	7
14/03/2024	23	16	7	3	0,2	8	81	18	94	7
15/03/2024	00	18	7	3	0,1	7	64	22	75	8
15/03/2024	01	17	7	3	0,1	2	50	19	54	11
15/03/2024	02	16	6	3	0,1	15	53	18	76	7
15/03/2024	03	7	3	3	0,1	2	31	10	34	36
15/03/2024	04	4	1	3	0,1	1	12	6	13	60
15/03/2024	05	5	2	3	0,1	1	17	7	17	49
15/03/2024	06	5	2	3	0,1	1	36	8	37	28
15/03/2024	07	9	2	3	0,1	21	60	20	92	11
15/03/2024	08	9	2	3	0,1	14	49	21	70	23
15/03/2024	09	9	2	3	0,1	17	43	22	69	29
15/03/2024	10	5	1	3	0,1	5	19	12	26	51
15/03/2024	11	3	1	3	0,1	2	10	6	12	63
15/03/2024	12	3	1	3	0,1	1	8	7	9	68
15/03/2024	13	4	1	3	0,1	3	16	11	20	69
15/03/2024	14	4	1	3	0,1	6	25	11	34	61
15/03/2024	15	5	1	3	0,1	3	16	11	21	72
15/03/2024	16	7	2	3	0,1	2	12	14	15	77
15/03/2024	17	4	1	3	0,1	2	16	7	20	74
15/03/2024	18	6	2	3	0,1	2	22	9	24	78
15/03/2024	19	10	4	3	0,1	4	45	13	51	57
15/03/2024	20	13	5	3	0,1	4	49	15	54	44
15/03/2024	21	11	4	3	0,1	1	28	14	28	57
15/03/2024	22	11	4	3	0,1	1	36	15	36	37
15/03/2024	23	12	5	3	0,1	1	32	14	33	35
16/03/2024	00	10	4	3	0,1	1	24	12	24	40
16/03/2024	01	8	3	3	0,1	1	17	10	18	45
16/03/2024	02	6	2	3	0,1	1	12	9	13	55
16/03/2024	03	5	2	3	0,1	1	10	6	11	54
16/03/2024	04	4	2	3	0,1	1	10	5	11	49
16/03/2024	05	5	2	3	0,1	1	26	7	27	29
16/03/2024	06	4	2	3	0,1	1	29	5	30	24
16/03/2024	07	5	2	3	0,1	2	31	7	34	21
16/03/2024	08	7	3	3	0,1	6	27	9	35	28
16/03/2024	09	5	2	3	0,1	4	17	8	24	40
16/03/2024	10	4	2	3	0,1	5	18	8	25	45
16/03/2024	11	5	2	3	0,1	4	18	9	24	52
16/03/2024	12	5	2	3	0,1	5	23	8	31	59
16/03/2024	13	3	1	3	0,1	5	21	7	29	60
16/03/2024	14	6	3	3	0,1	5	19	9	26	61
16/03/2024	15	2	1	3	0,1	3	14	4	19	66
16/03/2024	16	4	2	3	0,1	4	27	5	33	64
16/03/2024	17	9	4	3	0,1	3	23	11	27	80
16/03/2024	18	14	6	3	0,1	1	21	15	23	84
16/03/2024	19	22	10	3	0,1	1	14	23	15	91
16/03/2024	20	20	8	3	0,1	1	20	23	21	75
16/03/2024	21	22	9	3	0,1	1	28	26	28	55
16/03/2024	22	21	9	3	0,1	1	48	24	50	27
16/03/2024	23	19	8	3	0,1	2	51	22	53	21
17/03/2024	00	19	8	3	0,1	1	36	21	38	26
17/03/2024	01	18	8	3	0,1	2	37	21	40	15
17/03/2024	02	16	7	3	0,1	1	34	18	35	13
17/03/2024	03	17	7	3	0,1	1	32	20	33	14
17/03/2024	04	13	6	3	0,1	2	30	15	33	9
17/03/2024	05	13	5	3	0,1	6	33	15	42	9
17/03/2024	06	12	5	3	0,1	3	30	13	34	8
17/03/2024	07	12	5	3	0,1	11	30	17	47	9
17/03/2024	08	13	5	3	0,1	16	30	14	54	16
17/03/2024	09	13	5	3	0,1	6	22	15	32	36
17/03/2024	10	11	5	3	0,1	8	26	15	38	42
17/03/2024	11	13	5	3	0,1	8	28	17	40	46
17/03/2024	12	13	6	3	0,1	6	21	17	30	60
17/03/2024	13	13	5	3	0,1	4	18	17	25	69
17/03/2024	14	15	6	3	0,1	2	14	18	18	79
17/03/2024	15	10	4	3	0,1	3	17	12	22	73
17/03/2024	16	8	4	3	0,1	1	13	10	15	80
17/03/2024	17	11	5	3	0,1	1	15	13	16	81
17/03/2024	18	18	8	3	0,1	3	31	20	35	61
17/03/2024	19	21	9	3	0,1	1	30	23	31	65
17/03/2024	20	26	11	3	0,1	1	32	27	33	59
17/03/2024	21	25	11	3	0,1	1	37	27	38	47
17/03/2024	22	37	16	3	0,1	2	39	39	42	35
17/03/2024	23	43	19	3	0,1	1	39	45	41	44
18/03/2024	00	41	18	3	0,1	1	30	42	30	49
18/03/2024	01	40	18	3	0,1	1	34	41	35	35
18/03/2024	02	40	18	3	0,1	1	32	41	33	23
18/03/2024	03	42	19	3	0,1	1	29	43	31	14
18/03/2024	04	43	19	3	0,1	2	36	44	39	9
18/03/2024	05	40	17	3	0,1	4	33	41	39	8
18/03/2024	06	35	15	3	0,1	12	28	37	47	7
18/03/2024	07	34	15	3	0,1	29	30	36	75	7
18/03/2024	08	40	17	3	0,2	36	36	44	91	10
18/03/2024	09	42	18	3	0,2	26	46	48	86	19
18/03/2024	10	41	18	3	0,1	26	48	45	87	24
18/03/2024	11	38	17	3	0,2	23	49	44	84	31
18/03/2024	12	35	15	3	0,2	14	40	42	61	46
18/03/2024	13	35	16	3	0,1	8	31	39	42	64
18/03/2024	14	32	14	3	0,1	4	23	34	28	79
18/03/2024	15	29	13	3	0,1	2	18	32	21	88
18/03/2024	16	26	12	3	0,1	3	18	28	22	91
18/03/2024	17	27	12	3	0,1	2	20	29	23	88
18/03/2024	18	22	9	3	0,1	1	16	23	18	91
18/03/2024	19	18	8	3	0,1	1	14	19	16	91
18/03/2024	20	21	9	3	0,1	1	12	21	13	90
18/03/2024	21	31	14	3	0,1	1	15	32	16	82
18/03/2024	22	33	15	3	0,1	1	14	34	15	71
18/03/2024	23	29	13	3	0,1	1	13	29	13	75
19/03/2024	00	63	28	5	0,1	1	20	64	22	59
19/03/2024	01	29	13	3	0,1	1	17	29	17	58
19/03/2024	02	36	16	3	0,1	1	21	36	22	31
19/03/2024	03	36	16	3	0,1	2	32	37	34	9
19/03/2024	04	36	16	3	0,1	2	31	38	34	7
19/03/2024	05	32	15	3	0,1	3	23	33	28	8
19/03/2024	06	33	15	3	0,1	2	21	34	23	10
19/03/2024	07	36	16	3	0,1	2	23	39	26	10
19/03/2024	08	34	15	3	0,1	6	29	35	39	21
19/03/2024	09	31	14	3	0,1	2	22	31	24	44
19/03/2024	10	31	14	3	0,1	2	22	33	26	48
19/03/2024	11	25	11	3	0,1	3	21	29	26	56
19/03/2024	12	20	9	3	0,1	2	15	21	18	76
19/03/2024	13	23	10	3	0,1	2	14	25	16	79
19/03/2024	14	37	16	3	0,1	2	15	42	18	81
19/03/2024	15	25	11	3	0,1	1	10	27	12	87
19/03/2024	16	16	7	3	0,1	1	9	17	10	90
19/03/2024	17	20	9	3	0,1	1	12	21	13	87
19/03/2024	18	22	10	3	0,1	1	14	23	16	87
19/03/2024	19	22	10	3	0,1	1	18	23	19	81
19/03/2024	20	32	14	3	0,1	1	13	33	14	85
19/03/2024	21	23	10	3	0,1	1	9	23	10	88
19/03/2024	22	40	18	3	0,1	1	14	41	14	82
19/03/2024	23	48	22	3	0,1	1	15	50	16	77
20/03/2024	00	36	17	3	0,1	1	14	36	14	77
20/03/2024	01	40	18	3	0,1	1	13	41	13	74
20/03/2024	02	38	17	3	0,1	1	15	39	15	65
20/03/2024	03	33	15	3	0,1	1	17	34	17	65
20/03/2024	04	26	12	3	0,1	1	14	26	15	76
20/03/2024	05	27	12	3	0,1	1	13	28	13	77
20/03/2024	06	28	13	3	0,1	1	11	28	11	69
20/03/2024	07	27	12	3	0,1	1	13	27	14	60
20/03/2024	08	27	12	3	0,1	1	18	28	19	56
20/03/2024	09	24	11	3	0,1	1	16	25	17	70
20/03/2024	10	20	9	3	0,1	1	14	22	15	81
20/03/2024	11	23	10	3	0,1	1	15	24	17	81
20/03/2024	12	14	6	3	0,1	1	14	16	16	87
20/03/2024	13	11	5	3	0,1	2	13	13	16	87
20/03/2024	14	10	4	3	0,1	2	13	13	17	86
20/03/2024	15	11	5	3	0,1	2	12	13	15	86
20/03/2024	16	11	4	3	0,1	2	15	12	19	84
20/03/2024	17	11	4	3	0,1	3	17	13	21	79
20/03/2024	18	12	5	3	0,1	3	23	13	27	75
20/03/2024	19	11	5	3	0,1	2	29	12	31	70
20/03/2024	20	15	7	3	0,1	1	27	16	28	61
20/03/2024	21	19	8	3	0,1	1	29	20	31	55
20/03/2024	22	19	8	3	0,1	1	27	20	28	58
20/03/2024	23	23	10	3	0,1	1	31	24	31	34
21/03/2024	00	19	9	3	0,1	1	29	20	30	35
21/03/2024	01	14	6	3	0,1	1	23	15	24	48
21/03/2024	02	11	4	3	0,1	1	12	11	12	62
21/03/2024	03	13	6	3	0,1	1	11	14	12	55
21/03/2024	04	14	6	3	0,1	1	12	14	13	56
21/03/2024	05	16	7	3	0,1	1	14	16	15	48
21/03/2024	06	18	8	3	0,1	1	20	19	21	27
21/03/2024	07	20	9	3	0,1	8	41	23	52	14
21/03/2024	08	23	9	3	0,1	20	46	29	77	12
21/03/2024	09	19	8	3	0,1	10	35	23	51	28
21/03/2024	10	12	5	3	0,1	4	20	16	25	57
21/03/2024	11	11	4	3	0,1	4	15	14	20	68
21/03/2024	12	11	4	3	0,1	4	16	13	21	72
21/03/2024	13	12	5	3	0,1	3	13	14	17	77
21/03/2024	14	11	4	3	0,1	2	16	13	19	78
21/03/2024	15	9	3	3	0,1	3	15	10	20	76
21/03/2024	16	9	3	3	0,1	2	13	10	16	76
21/03/2024	17	10	4	3	0,1	2	19	12	22	72
21/03/2024	18	10	4	3	0,1	4	26	12	31	63
21/03/2024	19	10	4	3	0,1	2	24	11	28	59
21/03/2024	20	13	5	3	0,1	2	28	14	31	53
21/03/2024	21	13	5	3	0,1	1	26	15	27	52
21/03/2024	22	15	6	3	0,1	1	20	17	22	40
21/03/2024	23	17	7	3	0,1	1	29	18	30	20
22/03/2024	00	19	8	3	0,1	2	41	21	44	7
22/03/2024	01	18	8	3	0,1	1	38	19	40	7
22/03/2024	02	20	9	3	0,1	1	35	22	37	7
22/03/2024	03	22	9	3	0,1	3	30	23	34	8
22/03/2024	04	23	10	3	0,1	4	26	24	32	6
22/03/2024	05	24	10	3	0,1	7	26	26	36	6
22/03/2024	06	27	11	3	0,1	26	30	29	70	6
22/03/2024	07	23	9	3	0,2	60	32	25	125	7
22/03/2024	08	24	10	3	0,2	66	38	28	139	8
22/03/2024	09	23	9	3	0,2	40	51	28	112	13
22/03/2024	10	29	12	4	0,1	15	39	36	62	31
22/03/2024	11	24	10	6	0,1	12	32	30	49	38
22/03/2024	12	10	4	4	0,1	6	24	17	33	51
22/03/2024	13	5	2	3	0,1	3	18	14	24	62
22/03/2024	14	3	1	3	0,1	4	20	14	26	65
22/03/2024	15	3	1	3	0,1	4	22	13	28	67
22/03/2024	16	4	1	3	0,1	5	27	12	35	64
22/03/2024	17	5	2	3	0,1	6	32	11	40	62
22/03/2024	18	7	2	3	0,1	6	46	12	56	48
22/03/2024	19	16	6	3	0,1	2	38	20	41	58
22/03/2024	20	21	9	3	0,1	1	30	25	31	48
22/03/2024	21	22	9	3	0,1	1	25	24	26	52
22/03/2024	22	25	11	3	0,1	1	33	27	34	29
22/03/2024	23	24	10	3	0,1	1	49	26	50	18
23/03/2024	00	19	8	3	0,1	1	39	22	39	26
23/03/2024	01	13	5	3	0,1	1	22	16	23	37
23/03/2024	02	11	4	3	0,1	1	18	15	19	34
23/03/2024	03	10	4	3	0,1	1	20	14	21	30
23/03/2024	04	11	4	3	0,1	1	24	15	24	25
23/03/2024	05	10	4	3	0,1	2	24	15	27	18
23/03/2024	06	10	3	3	0,1	7	36	15	47	11
23/03/2024	07	11	3	3	0,1	11	40	19	57	8
23/03/2024	08	15	4	3	0,1	15	34	31	57	12
23/03/2024	09	14	4	3	0,1	12	32	24	50	26
23/03/2024	10	18	7	3	0,1	8	37	27	50	39
23/03/2024	11	20	7	3	0,1	8	34	28	46	44
23/03/2024	12	15	4	5	0,1	8	35	28	47	45
23/03/2024	13	13	4	5	0,1	6	33	24	42	52
23/03/2024	14	11	4	3	0,1	8	37	17	49	55
23/03/2024	15	9	3	3	0,1	6	31	16	39	63
23/03/2024	16	7	2	3	0,1	3	23	11	27	71
23/03/2024	17	8	2	3	0,1	3	18	11	22	72
23/03/2024	18	10	4	3	0,1	1	14	13	15	75
23/03/2024	19	12	4	3	0,1	1	14	19	14	65
23/03/2024	20	16	5	3	0,1	2	25	21	27	47
23/03/2024	21	19	7	3	0,1	2	44	26	46	23
23/03/2024	22	19	7	3	0,1	5	60	24	68	7
23/03/2024	23	21	8	3	0,2	5	48	25	56	9
24/03/2024	00	20	8	3	0,1	2	40	23	43	13
24/03/2024	01	20	8	3	0,1	1	37	22	38	11
24/03/2024	02	17	7	3	0,1	1	28	19	29	23
24/03/2024	03	16	7	3	0,1	1	20	17	21	22
24/03/2024	04	15	6	3	0,1	1	19	17	20	24
24/03/2024	05	15	6	3	0,1	1	15	19	16	21
24/03/2024	06	15	6	3	0,1	2	15	17	17	15
24/03/2024	07	15	6	3	0,1	3	21	17	25	11
24/03/2024	08	18	7	3	0,1	5	22	22	29	18
24/03/2024	09	17	7	3	0,1	2	23	21	27	32
24/03/2024	10	15	6	3	0,1	2	20	18	23	49
24/03/2024	11	12	5	3	0,1	3	15	14	19	64
24/03/2024	12	6	2	3	0,1	2	12	12	15	67
24/03/2024	13	4	1	3	0,1	2	11	9	15	68
24/03/2024	14	4	1	3	0,1	2	10	7	13	70
24/03/2024	15	4	1	3	0,1	2	8	6	10	74
24/03/2024	16	5	2	3	0,1	1	8	7	10	76
24/03/2024	17	5	2	3	0,1	2	10	7	12	73
24/03/2024	18	6	2	3	0,1	1	15	8	17	72
24/03/2024	19	6	2	3	0,1	2	17	8	20	67
24/03/2024	20	6	2	3	0,1	1	14	8	15	68
24/03/2024	21	6	2	3	0,1	1	12	8	13	64
24/03/2024	22	8	2	3	0,1	1	13	9	14	65
24/03/2024	23	7	2	3	0,1	1	14	7	15	60
25/03/2024	00	7	2	3	0,1	1	10	7	10	64
25/03/2024	01	12	5	3	0,1	1	10	13	11	59
25/03/2024	02	13	5	3	0,1	1	12	13	12	57
25/03/2024	03	13	6	3	0,1	1	17	14	17	49
25/03/2024	04	18	8	3	0,1	1	17	19	18	50
25/03/2024	05	18	8	3	0,1	1	13	18	14	50
25/03/2024	06	12	5	3	0,1	1	12	12	13	57
25/03/2024	07	6	2	3	0,1	5	27	6	34	50
25/03/2024	08	7	3	3	0,1	2	31	8	33	48
25/03/2024	09	7	3	3	0,1	8	46	8	59	34
25/03/2024	10	6	2	3	0,1	6	43	6	51	39
25/03/2024	11	7	3	3	0,1	4	32	7	38	49
25/03/2024	12	6	3	3	0,1	3	28	6	32	55
25/03/2024	13	4	2	3	0,1	3	22	5	26	64
25/03/2024	14	5	3	3	0,1	4	23	6	28	61
25/03/2024	15	7	3	3	0,1	4	27	7	33	49
25/03/2024	16	5	2	3	0,1	3	24	5	28	53
25/03/2024	17	3	1	3	0,1	3	19	4	23	62
25/03/2024	18	3	1	3	0,1	2	21	3	25	59
25/03/2024	19	3	1	3	0,1	3	24	3	28	60
25/03/2024	20	5	2	3	0,1	2	26	5	28	59
25/03/2024	21	10	4	3	0,1	2	43	10	45	31
25/03/2024	22	13	6	3	0,1	1	44	13	45	17
25/03/2024	23	14	6	3	0,1	1	37	14	38	22
26/03/2024	00	17	8	3	0,1	1	23	17	24	29
26/03/2024	01	15	7	3	0,1	1	27	15	27	23
26/03/2024	02	14	6	3	0,1	1	22	14	23	24
26/03/2024	03	11	5	3	0,1	1	19	11	20	30
26/03/2024	04	4	2	3	0,1	1	9	5	10	51
26/03/2024	05	2	1	3	0,1	1	11	5	11	52
26/03/2024	06	2	1	3	0,1	1	12	4	12	60
26/03/2024	07	2	1	3	0,1	1	15	3	15	56
26/03/2024	08	3	1	3	0,1	1	25	5	27	43
26/03/2024	09	2	1	3	0,1	2	18	5	21	50
26/03/2024	10	2	1	3	0,1	1	8	6	9	60
26/03/2024	11	2	1	3	0,1	1	6	6	7	65
26/03/2024	12	1	1	3	0,1	1	6	3	7	65
26/03/2024	13	1	1	3	0,1	1	7	3	8	66
26/03/2024	14	1	1	3	0,1	1	8	3	9	67
26/03/2024	15	2	1	3	0,1	1	9	6	10	66
26/03/2024	16	3	1	3	0,1	1	7	11	8	69
26/03/2024	17	1	1	3	0,1	1	9	5	10	71
26/03/2024	18	2	1	3	0,1	1	8	12	9	72
26/03/2024	19	1	1	3	0,1	1	10	1	11	70
26/03/2024	20	1	1	3	0,1	1	16	2	17	64
26/03/2024	21	1	1	3	0,1	1	16	2	17	60
26/03/2024	22	1	1	3	0,1	1	13	2	15	61
26/03/2024	23	1	1	3	0,1	1	8	2	9	68
27/03/2024	00	1	1	3	0,1	1	7	1	7	70
27/03/2024	01	1	1	3	0,1	1	7	1	8	69
27/03/2024	02	1	1	3	0,1	1	5	1	6	66
27/03/2024	03	1	1	3	0,1	1	7	1	8	63
27/03/2024	04	1	1	3	0,1	1	7	1	8	63
27/03/2024	05	1	1	3	0,1	1	12	1	13	51
27/03/2024	06	2	1	3	0,1	1	23	2	25	46
27/03/2024	07	3	1	3	0,1	1	20	4	22	52
27/03/2024	08	2	1	3	0,1	4	27	4	33	44
27/03/2024	09	2	1	3	0,1	2	9	5	12	58
27/03/2024	10	2	1	3	0,1	1	8	5	11	63
27/03/2024	11	3	1	3	0,1	1	8	10	10	67
27/03/2024	12	3	1	3	0,1	1	7	15	9	68
27/03/2024	13	4	1	3	0,1	1	8	15	9	67
27/03/2024	14	3	1	3	0,1	1	7	14	8	68
27/03/2024	15	3	1	3	0,1	1	7	16	8	67
27/03/2024	16	3	1	3	0,1	1	8	6	10	67
27/03/2024	17	3	1	3	0,1	1	8	9	9	69
27/03/2024	18	4	1	3	0,1	1	8	14	9	70
27/03/2024	19	2	1	3	0,1	1	8	7	8	71
27/03/2024	20	1	1	3	0,1	1	8	3	8	71
27/03/2024	21	2	1	3	0,1	1	7	2	8	71
27/03/2024	22	1	1	3	0,1	1	6	1	7	70
27/03/2024	23	1	1	3	0,1	1	5	1	6	70
28/03/2024	00	2	1	3	0,1	1	5	4	5	70
28/03/2024	01	1	1	3	0,1	1	4	2	5	73
28/03/2024	02	1	1	3	0,1	1	4	2	5	77
28/03/2024	03	1	1	3	0,1	1	4	1	5	79
28/03/2024	04	2	1	3	0,1	1	5	2	5	78
28/03/2024	05	2	1	3	0,1	1	5	2	5	77
28/03/2024	06	2	1	3	0,1	1	6	3	7	76
28/03/2024	07	2	1	3	0,1	1	9	3	10	72
28/03/2024	08	2	1	3	0,1	1	9	3	11	66
28/03/2024	09	3	1					5		
28/03/2024	10	2	1					4		
28/03/2024	11	3	1	3	0,1	1	8	7	9	66
28/03/2024	12	3	1	3	0,1	1	6	5	7	68
28/03/2024	13	3	2	3	0,1	1	6	8	6	69
28/03/2024	14	4	2	3	0,1	1	6	6	6	69
28/03/2024	15	5	2	3	0,1	1	6	6	6	65
28/03/2024	16	5	2	3	0,1	1	7	6	8	64
28/03/2024	17	3	1	3	0,1	2	19	4	20	61
28/03/2024	18	6	2	3	0,1	1	20	8	21	68
28/03/2024	19	6	2	3	0,1	1	27	10	27	52
28/03/2024	20	8	3	3	0,1	8	48	11	59	18
28/03/2024	21	10	4	3	0,2	18	60	13	87	7
28/03/2024	22	10	4	3	0,3	20	56	11	86	6
28/03/2024	23	7	3	3	0,1	5	54	7	62	8
29/03/2024	00	5	2	3	0,1	3	38	6	43	9
29/03/2024	01	5	2	3	0,1	9	33	6	47	12
29/03/2024	02	2	1	3	0,1	1	18	2	18	29
29/03/2024	03	2	1	3	0,1	1	17	2	18	34
29/03/2024	04	3	1	3	0,1			3		25
29/03/2024	05	4	2	3	0,1	2	18	4	19	19
29/03/2024	06	4	2	3	0,1	2	23	4	26	10
29/03/2024	07	4	2	3	0,1	3	22	4	26	15
29/03/2024	08	3	1	3	0,1	3	18	3	22	27
29/03/2024	09	3	1	3	0,1	3	16	3	21	36
29/03/2024	10	3	1	3	0,1	2	11	5	14	50
29/03/2024	11	3	1	3	0,1	3	15	5	19	54
29/03/2024	12	4	1	3	0,1	3	14	6	18	61
29/03/2024	13	5	1	3	0,1	3	17	8	22	62
29/03/2024	14	5	1	3	0,1	3	15	13	20	65
29/03/2024	15	4	1	3	0,1	1	5	11	5	78
29/03/2024	16	5	1	3	0,1			22		74
29/03/2024	17	2	1	3	0,1	1	5	3	5	78
29/03/2024	18	1	1	3	0,1			1		64
29/03/2024	19	1	1	3	0,1			2		63
29/03/2024	20	1	1	3	0,1			1		63
29/03/2024	21	1	1	3	0,1			1		70
29/03/2024	22	1	1	3	0,1			1		69
29/03/2024	23	1	1	3	0,1			1		69
30/03/2024	00	1	1	3	0,1			1		65
30/03/2024	01	1	1	3	0,1			1		63
30/03/2024	02	1	1	3	0,1			1		60
30/03/2024	03	1	1	3	0,1			1		58
30/03/2024	04	1	1	3	0,1			1		53
30/03/2024	05	1	1	3	0,1			1		48
30/03/2024	06	1	1	3	0,1			1		39
30/03/2024	07	1	1	3	0,1	1	9	1	9	48
30/03/2024	08	2	1	3	0,1	1	13	2	13	43
30/03/2024	09	2	1	3	0,1	1	10	2	12	50
30/03/2024	10	1	1	3	0,1	1	9	2	11	56
30/03/2024	11	2	1	3	0,1	2	9	2	12	62
30/03/2024	12	1	1	3	0,1	3	13	2	17	64
30/03/2024	13	1	1	3	0,1	4	13	3	19	69
30/03/2024	14	1	1	3	0,1	2	11	2	14	76
30/03/2024	15	2	1	3	0,1	1	13	4	14	78
30/03/2024	16	3	1	3	0,1	1	11	5	11	85
30/03/2024	17	3	1	3	0,1			4		86
30/03/2024	18	3	1	3	0,1			3		77
30/03/2024	19	2	1	3	0,1	1	9	2	9	70
30/03/2024	20	3	1	3	0,1			3		59
30/03/2024	21	4	2	3	0,1			4		50
30/03/2024	22	5	2	3	0,1	1	24	5	24	32
30/03/2024	23	6	3	3	0,1	1	27	6	27	27
31/03/2024	00	4	2	3	0,1			4		38
31/03/2024	01	3	1	3	0,1			3		50
31/03/2024	02	1	1	3	0,1			1		66
31/03/2024	03	1	1	3	0,1			1		68
31/03/2024	04	1	1	3	0,1			1		67
31/03/2024	05	1	1	3	0,1	1	6	1	6	67
31/03/2024	06	1	1	3	0,1			1		65
31/03/2024	07	1	1	3	0,1			1		46
31/03/2024	08	2	1	3	0,1	1	13	2	14	44
31/03/2024	09	2	1	3	0,1	1	9	2	9	54
31/03/2024	10	1	1	3	0,1			1		59
31/03/2024	11	2	1	3	0,1	1	7	2	7	61
31/03/2024	12	2	1	3	0,1	1	6	2	6	66
31/03/2024	13	2	1	3	0,1	1	5	2	6	64
31/03/2024	14	1	1	3	0,1			2		70
31/03/2024	15	1	1	3	0,1			2		79
31/03/2024	16	1	1	3	0,1			1		76
31/03/2024	17	1	1	3	0,1	1	6	1	6	82
31/03/2024	18	1	1	3	0,1			1		87
31/03/2024	19	1	1	3	0,1			1		93
31/03/2024	20	1	1	3	0,1			1		89
31/03/2024	21	1	1	3	0,1	1	4	1	4	86
31/03/2024	22	1	1	3	0,1			1		80
31/03/2024	23	1	1	3	0,1			1		80
01/04/2024	00	1	1	3	0,1			1		75
01/04/2024	01	1	1	3	0,1	1	3	1	3	75
01/04/2024	02	1	1	3	0,1			1		74
01/04/2024	03	1	1	3	0,1	1	2	1	2	77
01/04/2024	04	1	1	3	0,1	1	4	1	4	76
01/04/2024	05	1	1	3	0,1	1	6	1	6	71
01/04/2024	06	1	1	3	0,1	1	7	1	7	67
01/04/2024	07	1	1	3	0,1			1		69
01/04/2024	08	1	1	3	0,1			2		68
01/04/2024	09	1	1	3	0,1	1	5	1	5	74
01/04/2024	10	1	1	3	0,1			1		77
01/04/2024	11	1	1	3	0,1			2		78
01/04/2024	12	2	1	3	0,1			2		77
01/04/2024	13	1	1	3	0,1	1	4	2	4	79
01/04/2024	14	1	1	3	0,1	1	3	3	3	80
01/04/2024	15	2	1	3	0,1			7		82
01/04/2024	16	1	1	3	0,1	1	3	3	3	83
01/04/2024	17	1	1	3	0,1	1	4	2	4	81
01/04/2024	18	1	1	3	0,1			2		79
01/04/2024	19	1	1	3	0,1	1	6	2	6	77
01/04/2024	20	1	1	3	0,1	1	7	2	7	75
01/04/2024	21	2	1	3	0,1			2		74
01/04/2024	22	2	1	3	0,1			2		70
01/04/2024	23	2	1	3	0,1			2		58
02/04/2024	00	2	1	3	0,1			2		56
02/04/2024	01	2	1	3	0,1			2		57
02/04/2024	02	2	1	3	0,1			2		57
02/04/2024	03	1	1	3	0,1			2		62
02/04/2024	04	1	1	3	0,1			2		59
02/04/2024	05	3	2	3	0,1			3		42
02/04/2024	06	4	2	3	0,1	8	41	6	52	23
02/04/2024	07	5	2	3	0,1	10	38	8	54	25
02/04/2024	08	3	1	3	0,1	6	26	7	36	37
02/04/2024	09	2	1	3	0,1	2	10	3	14	57
02/04/2024	10	2	1	3	0,1	1	9	3	10	63
